# FBP,BGP,LogLik
0.190505,0.190505,-11308.315408
0.130142,0.130142,-10458.068208
0.095267,0.095267,-10053.866188
0.155515,0.155515,-10798.371310
0.050925,0.050925,-9761.418325
0.162166,0.162166,-10892.127961
0.067659,0.067659,-9825.381494
0.014931,0.014931,-10224.483477
0.156576,0.156576,-10813.212090
0.038192,0.038192,-9782.531145
0.128860,0.128860,-10441.722659
0.053957,0.053957,-9766.815122
0.137090,0.137090,-10548.198963
0.025220,0.025220,-9922.972022
0.124782,0.124782,-10390.350378
0.038404,0.038404,-9781.452444
0.100672,0.100672,-10109.983651
0.174540,0.174540,-11070.724184
0.095084,0.095084,-10052.016742
0.154413,0.154413,-10783.008168
0.029290,0.029290,-9859.976610
0.131431,0.131431,-10474.587834
0.030396,0.030396,-9846.355665
0.153713,0.153713,-10773.267363
0.142812,0.142812,-10624.267712
0.080481,0.080481,-9917.361430
0.094008,0.094008,-10041.220279
0.033683,0.033683,-9813.182016
0.127104,0.127104,-10419.484681
0.182537,0.182537,-11188.789476
0.112085,0.112085,-10237.233714
0.063031,0.063031,-9800.168264
