# FBP,BGP,LogLik
0.077439,0.077439,-8469.603775
0.111172,0.111172,-8778.535960
0.002829,0.002829,-10126.822861
0.169529,0.169529,-9559.963244
0.184384,0.184384,-9794.216591
0.110106,0.110106,-8766.778841
0.053604,0.053604,-8366.125002
0.198048,0.198048,-10020.280939
0.076639,0.076639,-8464.190133
0.138731,0.138731,-9116.813188
0.137991,0.137991,-9106.939023
0.086862,0.086862,-8541.040521
0.039832,0.039832,-8386.988311
0.193316,0.193316,-9940.883697
0.012738,0.012738,-8939.929803
0.097030,0.097030,-8632.065691
0.044146,0.044146,-8371.247189
0.058795,0.058795,-8376.692900
0.165705,0.165705,-9501.705489
0.073453,0.073453,-8443.755123
0.016670,0.016670,-8765.289890
0.039262,0.039262,-8389.837213
0.172075,0.172075,-9599.214934
0.195406,0.195406,-9975.807426
0.053596,0.053596,-8366.115463
0.135082,0.135082,-9068.544285
0.016240,0.016240,-8781.403380
0.144693,0.144693,-9197.727272
0.083287,0.083287,-8512.348169
0.183632,0.183632,-9782.063408
0.062307,0.062307,-8388.186138
0.188293,0.188293,-9857.889665
