# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.017339,0.017339,-14955.043238, -14998.334349
2,0.097478,0.097478,-11167.279607, -11268.046871
2,0.180925,0.180925,-11029.470208, -11066.088842
2,0.087889,0.087889,-11296.983687, -11440.008940
2,0.137867,0.137867,-10926.993704, -10954.859705
2,0.034052,0.034052,-13195.639437, -13207.555490
2,0.049352,0.049352,-12338.196783, -12367.271011
2,0.084700,0.084700,-11348.471497, -11482.084640
2,0.062761,0.062761,-11850.188964, -11959.571071
2,0.128775,0.128775,-10946.434372, -10951.039539
2,0.165286,0.165286,-10959.535362, -10998.331506
2,0.071619,0.071619,-11612.313469, -11650.833703
2,0.152644,0.152644,-10928.963489, -10958.332365
2,0.056032,0.056032,-12072.462559, -12215.574377
2,0.080617,0.080617,-11421.223983, -11490.588387
2,0.007113,0.007113,-17442.507835, -17472.685838
2,0.028923,0.028923,-13602.278289, -13634.086721
2,0.022487,0.022487,-14255.162112, -14396.952271
2,0.115387,0.115387,-11008.489335, -11170.621085
2,0.125530,0.125530,-10957.618430, -11120.369321
2,0.011076,0.011076,-16203.831468, -16277.589976
2,0.111719,0.111719,-11033.322880, -11159.576104
2,0.150630,0.150630,-10926.445058, -10992.515480
2,0.100825,0.100825,-11129.976587, -11192.548776
2,0.092336,0.092336,-11232.391584, -11402.050244
2,0.126857,0.126857,-10952.762503, -11061.007180
2,0.076499,0.076499,-11503.072473, -11536.650040
2,0.121511,0.121511,-10974.792695, -11025.829192
2,0.184918,0.184918,-11052.515725, -11137.461831
2,0.170978,0.170978,-10981.097669, -10984.604226
2,0.147548,0.147548,-10923.917396, -10977.352337
2,0.174708,0.174708,-10997.684251, -11045.122687
3,0.017339,0.017339,-12948.470347, -13117.305299
3,0.097478,0.097478,-10337.076369, -10722.724509
3,0.180925,0.180925,-10592.032599, -10780.226343
3,0.087889,0.087889,-10397.822320, -10735.675640
3,0.137867,0.137867,-10321.977730, -10588.859700
3,0.034052,0.034052,-11650.365682, -12089.484698
3,0.049352,0.049352,-11047.311259, -11491.073096
3,0.084700,0.084700,-10424.555359, -10534.474057
3,0.062761,0.062761,-10723.496903, -10923.446552
3,0.128775,0.128775,-10297.951550, -10536.868910
3,0.165286,0.165286,-10467.467203, -10637.264808
3,0.071619,0.071619,-10575.294801, -10973.296371
3,0.152644,0.152644,-10387.855482, -10761.862528
3,0.056032,0.056032,-10868.413873, -11303.808120
3,0.080617,0.080617,-10464.118782, -10780.668620
3,0.007113,0.007113,-15019.176892, -15390.936394
3,0.028923,0.028923,-11945.133242, -12104.691519
3,0.022487,0.022487,-12425.849874, -12797.859415
3,0.115387,0.115387,-10289.111880, -10616.107129
3,0.125530,0.125530,-10292.752424, -10635.664324
3,0.011076,0.011076,-13869.824545, -14335.155795
3,0.111719,0.111719,-10292.883839, -10822.088067
3,0.150630,0.150630,-10377.072737, -10585.554733
