# FBP,BGP,LogLik
0.084061,0.084061,-9750.405267
0.147086,0.147086,-10467.107476
0.163596,0.163596,-10694.636805
0.145454,0.145454,-10445.274339
0.162620,0.162620,-10680.870030
0.149037,0.149037,-10493.377864
0.029930,0.029930,-9675.498537
0.154481,0.154481,-10567.576354
0.038137,0.038137,-9602.940554
0.019844,0.019844,-9874.871224
0.180329,0.180329,-10936.220237
0.119647,0.119647,-10118.716526
0.035297,0.035297,-9621.733201
0.127242,0.127242,-10210.811267
0.066570,0.066570,-9627.853656
0.028309,0.028309,-9697.457849
0.159897,0.159897,-10642.671140
0.021997,0.021997,-9817.457246
0.192491,0.192491,-11117.921329
0.154387,0.154387,-10566.288097
0.142445,0.142445,-10405.345023
0.047830,0.047830,-9575.622854
0.151918,0.151918,-10532.486688
0.004510,0.004510,-11008.321083
0.110774,0.110774,-10016.164261
0.062147,0.062147,-9606.432718
0.166458,0.166458,-10735.225772
0.152264,0.152264,-10537.208021
0.097568,0.097568,-9875.520884
0.094471,0.094471,-9844.971753
0.014631,0.014631,-10067.625076
0.046934,0.046934,-9576.167647
