# FBP,BGP,LogLik
0.114509,0.114509,-9717.689054
0.115109,0.115109,-9724.811271
0.119271,0.119271,-9774.956012
0.050140,0.050140,-9221.421370
0.164216,0.164216,-10382.086853
0.194089,0.194089,-10834.866701
0.055577,0.055577,-9229.811348
0.173099,0.173099,-10513.268715
0.058610,0.058610,-9238.830866
0.069785,0.069785,-9293.544412
0.157089,0.157089,-10279.142857
0.027466,0.027466,-9360.582672
0.012362,0.012362,-9853.519964
0.077327,0.077327,-9345.772220
0.025937,0.025937,-9386.802408
0.015911,0.015911,-9672.515215
0.117746,0.117746,-9756.430352
0.036795,0.036795,-9258.154261
0.060180,0.060180,-9244.580421
0.145818,0.145818,-10120.948823
0.018599,0.018599,-9570.654593
0.198794,0.198794,-10909.038225
0.061751,0.061751,-9251.023011
0.109126,0.109126,-9655.068809
0.158370,0.158370,-10297.488605
0.047401,0.047401,-9221.550675
0.068233,0.068233,-9284.177955
0.041254,0.041254,-9234.791185
0.075716,0.075716,-9333.740239
0.146987,0.146987,-10137.087038
0.142885,0.142885,-10080.787633
0.036404,0.036404,-9260.862677
