# FBP,BGP,LogLik
0.143869,0.143869,-9681.012991
0.074683,0.074683,-8916.565709
0.007824,0.007824,-9733.595833
0.116777,0.116777,-9330.733145
0.144027,0.144027,-9683.189339
0.142954,0.142954,-9668.420701
0.032973,0.032973,-8873.019503
0.067198,0.067198,-8869.135619
0.081834,0.081834,-8971.229293
0.084096,0.084096,-8990.168447
0.022832,0.022832,-9022.225465
0.077106,0.077106,-8934.152263
0.101326,0.101326,-9155.977849
0.142112,0.142112,-9656.872053
0.113890,0.113890,-9296.501585
0.080986,0.080986,-8964.320429
0.185519,0.185519,-10300.467410
0.119617,0.119617,-9365.047262
0.194958,0.194958,-10452.136784
0.173475,0.173475,-10112.676811
0.134725,0.134725,-9557.398329
0.179863,0.179863,-10211.448844
0.198248,0.198248,-10505.901069
0.044175,0.044175,-8815.028957
0.138211,0.138211,-9603.928243
0.183756,0.183756,-10272.560681
0.003480,0.003480,-10402.553447
0.159898,0.159898,-9909.143997
0.017881,0.017881,-9155.798820
0.183311,0.183311,-10265.541095
0.122403,0.122403,-9399.305800
0.032414,0.032414,-8878.280747
