# FBP,BGP,LogLik
0.190505,0.190505,-11519.929414
0.130142,0.130142,-10775.435539
0.095267,0.095267,-10427.356532
0.155515,0.155515,-11071.254776
0.050925,0.050925,-10190.142870
0.162166,0.162166,-11153.197623
0.067659,0.067659,-10235.928058
0.014931,0.014931,-10675.093140
0.156576,0.156576,-11084.211418
0.038192,0.038192,-10222.383293
0.128860,0.128860,-10761.283431
0.053957,0.053957,-10192.522813
0.137090,0.137090,-10853.561628
0.025220,0.025220,-10370.943227
0.124782,0.124782,-10716.838023
0.038404,0.038404,-10221.141845
0.100672,0.100672,-10475.356233
0.174540,0.174540,-11309.927290
0.095084,0.095084,-10425.777722
0.154413,0.154413,-11057.847489
0.029290,0.029290,-10305.835008
0.131431,0.131431,-10789.743472
0.030396,0.030396,-10291.563771
0.153713,0.153713,-11049.349577
0.142812,0.142812,-10919.618947
0.080481,0.080481,-10311.684315
0.094008,0.094008,-10416.565697
0.033683,0.033683,-10256.288647
0.127104,0.127104,-10742.037737
0.182537,0.182537,-11414.052202
0.112085,0.112085,-10584.691742
0.063031,0.063031,-10216.101906
