# FBP,BGP,LogLik
0.017339,0.017339,-11637.459905
0.097478,0.097478,-11499.362815
0.180925,0.180925,-12499.123145
0.087889,0.087889,-11412.458708
0.137867,0.137867,-11946.205980
0.034052,0.034052,-11288.057393
0.049352,0.049352,-11220.816748
0.084700,0.084700,-11385.950132
0.062761,0.062761,-11248.064041
0.128775,0.128775,-11837.272332
0.165286,0.165286,-12292.866748
0.071619,0.071619,-11292.896498
0.152644,0.152644,-12130.179836
0.056032,0.056032,-11227.123356
0.080617,0.080617,-11354.024029
0.007113,0.007113,-12342.002304
0.028923,0.028923,-11350.298704
0.022487,0.022487,-11476.417717
0.115387,0.115387,-11684.521470
0.125530,0.125530,-11799.336250
0.011076,0.011076,-11968.787839
0.111719,0.111719,-11644.588729
0.150630,0.150630,-12104.678454
0.100825,0.100825,-11531.935161
0.092336,0.092336,-11451.497363
0.126857,0.126857,-11814.783210
0.076499,0.076499,-11324.353503
0.121511,0.121511,-11753.127259
0.184918,0.184918,-12552.486629
0.170978,0.170978,-12367.379012
0.147548,0.147548,-12065.890923
0.174708,0.174708,-12416.567343
