# FBP,BGP,LogLik
0.126687,0.126687,-9803.517688
0.096450,0.096450,-9458.852920
0.179085,0.179085,-10542.158397
0.195454,0.195454,-10798.161115
0.146479,0.146479,-10065.781087
0.192455,0.192455,-10750.498325
0.029429,0.029429,-9310.486429
0.031909,0.031909,-9277.399007
0.199813,0.199813,-10868.027664
0.075308,0.075308,-9278.731012
0.111892,0.111892,-9624.839978
0.188946,0.188946,-10695.170171
0.120795,0.120795,-9730.351485
0.174008,0.174008,-10464.903108
0.141459,0.141459,-9997.069468
0.171175,0.171175,-10422.250366
0.094059,0.094059,-9435.419758
0.189876,0.189876,-10709.785977
0.025052,0.025052,-9387.776662
0.161534,0.161534,-10279.689527
0.047058,0.047058,-9185.184563
0.123763,0.123763,-9766.892015
0.155252,0.155252,-10189.080220
0.140200,0.140200,-9980.055044
0.087921,0.087921,-9378.499624
0.186070,0.186070,-10650.146762
0.032366,0.032366,-9272.020485
0.144002,0.144002,-10031.697911
0.050636,0.050636,-9182.653435
0.137593,0.137593,-9945.113827
0.038124,0.038124,-9220.242338
0.009556,0.009556,-10068.408853
