# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.117997,0.117997,-10264.973735, -10419.491931
2,0.025843,0.025843,-11855.454787, -12043.503403
2,0.173390,0.173390,-10590.297456, -10637.342775
2,0.134565,0.134565,-10317.100252, -10474.427264
2,0.188411,0.188411,-10740.724584, -10796.674527
2,0.029177,0.029177,-11648.293615, -11803.234377
2,0.090737,0.090737,-10299.288285, -10370.114794
2,0.108713,0.108713,-10257.622763, -10310.121384
2,0.021668,0.021668,-12168.095911, -12348.582103
2,0.135381,0.135381,-10320.811009, -10448.446478
2,0.113287,0.113287,-10259.077761, -10295.865009
2,0.069608,0.069608,-10476.570343, -10531.513210
2,0.082583,0.082583,-10872.852354, -10897.589539
2,0.159246,0.159246,-10469.737873, -10581.640264
2,0.071283,0.071283,-10455.949573, -10554.128111
2,0.194527,0.194527,-10807.990976, -10860.198153
2,0.183637,0.183637,-10690.572182, -10734.479648
2,0.015617,0.015617,-12778.288201, -12860.545528
2,0.170483,0.170483,-10563.769942, -10643.015464
2,0.134756,0.134756,-10317.957818, -10367.021572
2,0.011064,0.011064,-13450.732119, -13645.989552
2,0.191073,0.191073,-10769.594713, -10870.696437
2,0.166697,0.166697,-10530.547214, -10683.250801
2,0.166537,0.166537,-10529.171807, -10641.506806
2,0.183129,0.183129,-10685.361832, -10716.561543
2,0.184217,0.184217,-10696.550921, -10774.977522
2,0.043816,0.043816,-11017.480858, -11274.866262
2,0.187473,0.187473,-10730.697445, -10789.193683
2,0.009586,0.009586,-13737.151355, -14037.111759
2,0.176286,0.176286,-10617.591029, -10662.063874
2,0.091343,0.091343,-10296.487587, -10540.591159
2,0.166234,0.166234,-10526.582458, -10629.534685
3,0.117997,0.117997,-10059.133556, -10268.806715
3,0.025843,0.025843,-10776.847167, -11219.864501
3,0.173390,0.173390,-10515.797154, -10798.898846
3,0.134565,0.134565,-10158.681184, -10312.547578
3,0.188411,0.188411,-10691.019487, -10947.834229
3,0.029177,0.029177,-10651.210336, -11059.428517
3,0.090737,0.090737,-9992.901483, -10126.512789
3,0.108713,0.108713,-10497.215243, -10539.024357
3,0.021668,0.021668,-11283.309785, -11566.626730
3,0.135381,0.135381,-10164.516806, -10483.222750
3,0.113287,0.113287,-10149.570406, -10331.561823
3,0.069608,0.069608,-10052.956167, -10260.954511
3,0.082583,0.082583,-10150.487502, -10354.373874
3,0.159246,0.159246,-10368.347260, -10557.055154
3,0.071283,0.071283,-10047.107769, -10396.774399
3,0.194527,0.194527,-10868.234714, -11032.040012
3,0.183637,0.183637,-10633.371754, -10844.897700
3,0.015617,0.015617,-11363.974549, -11902.239665
3,0.170483,0.170483,-10484.042166, -10661.914833
3,0.134756,0.134756,-10160.036563, -10276.385462
3,0.011064,0.011064,-12143.797695, -12406.596508
3,0.191073,0.191073,-10723.921643, -10921.693177
3,0.166697,0.166697,-10443.785334, -10624.687623
3,0.166537,0.166537,-10442.105762, -10618.723397
3,0.183129,0.183129,-10713.511558, -10864.151616
3,0.184217,0.184217,-10640.279431, -10856.640591
3,0.043816,0.043816,-10521.722200, -10913.953243
3,0.187473,0.187473,-10679.545711, -10876.409721
3,0.009586,0.009586,-12333.799326, -12615.703402
3,0.176286,0.176286,-10548.155527, -10715.328591
3,0.091343,0.091343,-9992.721730, -10091.277309
3,0.166234,0.166234,-10438.940801, -10700.921461
4,0.117997,0.117997,-9982.544841, -10399.500835
4,0.025843,0.025843,-10027.959064, -10855.366585
4,0.173390,0.173390,-10567.420719, -10897.220316
4,0.134565,0.134565,-10117.231672, -10368.530514
4,0.188411,0.188411,-10800.856985, -10936.319411
4,0.029177,0.029177,-9955.763418, -10546.125250
4,0.090737,0.090737,-9898.693119, -10161.056842
4,0.108713,0.108713,-9962.832533, -10188.969361
4,0.021668,0.021668,-10445.814302, -11301.487393
4,0.135381,0.135381,-10124.646675, -10598.687378
4,0.113287,0.113287,-10062.399793, -10455.585727
4,0.069608,0.069608,-9899.913445, -10190.428663
4,0.082583,0.082583,-9877.374526, -10226.187038
4,0.159246,0.159246,-10468.770447, -10721.341712
4,0.071283,0.071283,-9898.040866, -10347.559989
4,0.194527,0.194527,-10953.470105, -11084.400613
4,0.183637,0.183637,-10744.029478, -10982.729825
4,0.015617,0.015617,-10395.496472, -11156.100328
4,0.170483,0.170483,-10501.005411, -10801.084538
4,0.134756,0.134756,-10204.148581, -10382.464590
4,0.011064,0.011064,-10692.917739, -11524.499386
4,0.191073,0.191073,-10796.220056, -10948.618549
4,0.166697,0.166697,-10510.695771, -10740.772501
4,0.166537,0.166537,-10453.654001, -10701.007433
4,0.183129,0.183129,-10705.268413, -11019.143249
4,0.184217,0.184217,-10674.431245, -10839.963422
4,0.043816,0.043816,-9985.893975, -10233.084986
4,0.187473,0.187473,-10717.416791, -10864.743323
