# FBP,BGP,LogLik
0.041226,0.041226,-8834.374681
0.033013,0.033013,-8890.525322
0.072363,0.072363,-8901.451118
0.172671,0.172671,-10124.331046
0.101880,0.101880,-9162.855985
0.059380,0.059380,-8836.093099
0.190050,0.190050,-10404.880036
0.163193,0.163193,-9977.462259
0.064595,0.064595,-8857.455117
0.194420,0.194420,-10477.558341
0.197470,0.197470,-10528.790601
0.081732,0.081732,-8970.360626
0.131185,0.131185,-9518.553254
0.081131,0.081131,-8965.484313
0.051470,0.051470,-8819.224942
0.016531,0.016531,-9244.689541
0.052722,0.052722,-8820.472874
0.054296,0.054296,-8822.845546
0.079728,0.079728,-8954.337340
0.036977,0.036977,-8857.320740
0.190764,0.190764,-10416.688783
0.020576,0.020576,-9109.727064
0.125042,0.125042,-9438.095453
0.088339,0.088339,-9027.560604
0.084704,0.084704,-8995.284390
0.074398,0.074398,-8915.066491
0.173663,0.173663,-10139.966522
0.056095,0.056095,-8826.596887
0.004115,0.004115,-10355.869821
0.183619,0.183619,-10299.447340
0.172896,0.172896,-10127.878290
0.055380,0.055380,-8824.977636
