# FBP,BGP,LogLik
0.067358,0.067358,-8912.486804
0.166654,0.166654,-9957.294426
0.017869,0.017869,-9281.747134
0.018140,0.018140,-9271.977501
0.088528,0.088528,-9048.969379
0.082688,0.082688,-9004.021417
0.012777,0.012777,-9517.365708
0.109100,0.109100,-9240.154838
0.086406,0.086406,-9032.087766
0.198612,0.198612,-10437.852012
0.013217,0.013217,-9492.150491
0.023484,0.023484,-9117.800641
0.031685,0.031685,-8977.281257
0.064972,0.064972,-8902.440695
0.132899,0.132899,-9509.764691
0.193301,0.193301,-10354.484056
0.181538,0.181538,-10174.733095
0.088421,0.088421,-9048.104989
0.014185,0.014185,-9440.533164
0.128988,0.128988,-9462.513200
0.083536,0.083536,-9010.246345
0.004668,0.004668,-10360.677228
0.163475,0.163475,-9912.349469
0.105851,0.105851,-9207.017996
0.087574,0.087574,-9041.308681
0.144729,0.144729,-9658.836792
0.171636,0.171636,-10028.788666
0.186447,0.186447,-10248.909678
0.066325,0.066325,-8907.974851
0.036765,0.036765,-8926.864560
0.066062,0.066062,-8906.866044
0.195261,0.195261,-10385.094429
