# FBP,BGP,LogLik
0.019637,0.019637,-9321.876405
0.188636,0.188636,-10384.878893
0.188956,0.188956,-10389.688754
0.124266,0.124266,-9537.972261
0.003398,0.003398,-10581.096038
0.045107,0.045107,-9035.616527
0.160255,0.160255,-9980.055035
0.175092,0.175092,-10186.029162
0.090798,0.090798,-9217.794862
0.073104,0.073104,-9098.731887
0.054845,0.054845,-9033.374403
0.023394,0.023394,-9233.664066
0.023149,0.023149,-9238.639009
0.190521,0.190521,-10413.330144
0.161725,0.161725,-9999.885402
0.032956,0.032956,-9099.538399
0.041410,0.041410,-9046.342931
0.131110,0.131110,-9615.174856
0.152933,0.152933,-9883.221928
0.162063,0.162063,-10004.460290
0.032668,0.032668,-9102.227119
0.196826,0.196826,-10509.882573
0.045560,0.045560,-9034.725464
0.117883,0.117883,-9469.224654
0.117523,0.117523,-9465.444971
0.193472,0.193472,-10458.273958
0.131533,0.131533,-9620.061543
0.116981,0.116981,-9459.770379
0.103755,0.103755,-9329.241810
0.152932,0.152932,-9883.204571
0.021211,0.021211,-9281.608464
0.000418,0.000418,-12371.050720
