# FBP,BGP,LogLik
0.161394,0.161394,-7541.867861
0.078874,0.078874,-6388.525769
0.146215,0.146215,-7277.342258
0.032214,0.032214,-6344.254954
0.120140,0.120140,-6870.083687
0.173173,0.173173,-7759.408721
0.196704,0.196704,-8223.382696
0.015873,0.015873,-6739.475043
0.085669,0.085669,-6449.942152
0.040909,0.040909,-6274.010873
0.090127,0.090127,-6494.702312
0.109553,0.109553,-6724.586653
0.018665,0.018665,-6630.910904
0.059372,0.059372,-6269.295359
0.185517,0.185517,-7998.086048
0.113801,0.113801,-6781.426716
0.091482,0.091482,-6508.958464
0.150705,0.150705,-7353.657353
0.148372,0.148372,-7313.803489
0.009716,0.009716,-7109.902425
0.141739,0.141739,-7202.989574
0.167849,0.167849,-7659.807211
0.033188,0.033188,-6333.241221
0.156200,0.156200,-7449.276669
0.057307,0.057307,-6262.888396
0.061294,0.061294,-6276.501705
0.133052,0.133052,-7063.726933
0.022278,0.022278,-6522.882566
0.132974,0.132974,-7062.511061
0.177571,0.177571,-7843.231525
0.139262,0.139262,-7162.582387
0.088066,0.088066,-6473.585288
