# FBP,BGP,LogLik
0.100649,0.100649,-7774.546384
0.069779,0.069779,-7562.923100
0.129404,0.129404,-8085.714362
0.049949,0.049949,-7531.511305
0.045953,0.045953,-7540.532599
0.039269,0.039269,-7571.898639
0.191980,0.191980,-9021.666997
0.098583,0.098583,-7755.886278
0.150323,0.150323,-8363.572614
0.094798,0.094798,-7723.185294
0.117508,0.117508,-7946.076771
0.116828,0.116828,-7938.532601
0.195977,0.195977,-9091.385696
0.133687,0.133687,-8139.385862
0.047954,0.047954,-7535.207110
0.003040,0.003040,-9242.408188
0.043736,0.043736,-7548.480761
0.091104,0.091104,-7693.172175
0.078684,0.078684,-7607.564701
0.162465,0.162465,-8541.854753
0.157111,0.157111,-8461.790999
0.017819,0.017819,-7926.647790
0.190402,0.190402,-8994.448794
0.105491,0.105491,-7820.381272
0.119281,0.119281,-7965.968526
0.081011,0.081011,-7621.675396
0.129900,0.129900,-8091.844643
0.174265,0.174265,-8726.079918
0.134787,0.134787,-8153.455669
0.194020,0.194020,-9057.107921
0.140224,0.140224,-8224.585804
0.164344,0.164344,-8570.482276
