# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.100649,0.100649,-7677.016252, -7710.227590
2,0.069779,0.069779,-7581.625372, -7722.705730
2,0.129404,0.129404,-7929.267293, -8066.355797
2,0.049949,0.049949,-7681.936406, -7713.536260
2,0.045953,0.045953,-7726.746589, -7874.003145
2,0.039269,0.039269,-7828.008651, -7880.202630
2,0.191980,0.191980,-8811.319584, -8815.924754
2,0.098583,0.098583,-7664.017465, -7734.063554
2,0.150323,0.150323,-8180.864876, -8405.783899
2,0.094798,0.094798,-7642.315488, -7708.150955
2,0.117508,0.117508,-7810.087454, -7967.346096
2,0.116828,0.116828,-7803.861778, -7863.822393
2,0.195977,0.195977,-8879.624891, -9006.651137
2,0.133687,0.133687,-7976.653722, -8097.989650
2,0.047954,0.047954,-7703.003642, -7793.534596
2,0.003040,0.003040,-10733.241875, -10765.587291
2,0.043736,0.043736,-7756.356553, -7846.381313
2,0.091104,0.091104,-7623.891034, -7665.398434
2,0.078684,0.078684,-7584.517127, -7667.932999
2,0.162465,0.162465,-8348.265821, -8352.870991
2,0.157111,0.157111,-8272.662591, -8308.844598
2,0.017819,0.017819,-8561.023831, -8664.126121
2,0.190402,0.190402,-8784.709081, -8836.692255
2,0.105491,0.105491,-7710.468996, -7715.074166
2,0.119281,0.119281,-7826.623788, -8050.823495
2,0.081011,0.081011,-7589.006379, -7763.717923
2,0.129900,0.129900,-7934.642250, -8086.469948
2,0.174265,0.174265,-8524.325874, -8578.656196
2,0.134787,0.134787,-7989.191062, -8129.147835
2,0.194020,0.194020,-8846.016968, -8849.928991
2,0.140224,0.140224,-8053.214727, -8110.127781
2,0.164344,0.164344,-8375.445271, -8454.770239
3,0.100649,0.100649,-7777.813842, -7890.855866
3,0.069779,0.069779,-7598.464546, -7652.615029
3,0.129404,0.129404,-8085.653332, -8179.003673
3,0.049949,0.049949,-7531.511257, -7609.944519
3,0.045953,0.045953,-7601.426240, -7707.717536
3,0.039269,0.039269,-7601.122998, -7721.824451
3,0.191980,0.191980,-9027.415026, -9050.315345
3,0.098583,0.098583,-7782.154235, -7922.163272
3,0.150323,0.150323,-8372.056445, -8503.349931
3,0.094798,0.094798,-7748.566167, -7776.980393
3,0.117508,0.117508,-7962.870945, -7983.571004
3,0.116828,0.116828,-7952.706786, -8045.274236
3,0.195977,0.195977,-9095.818396, -9172.293826
3,0.133687,0.133687,-8153.149687, -8171.369832
3,0.047954,0.047954,-7535.207079, -7622.292496
3,0.003040,0.003040,-9310.107407, -9759.491203
3,0.043736,0.043736,-7582.382899, -7832.513164
3,0.091104,0.091104,-7721.225630, -7744.556287
3,0.078684,0.078684,-7607.564179, -7670.469207
3,0.162465,0.162465,-8547.746766, -8685.531809
3,0.157111,0.157111,-8471.362099, -8597.747381
3,0.017819,0.017819,-7926.647790, -8128.627773
3,0.190402,0.190402,-8998.230209, -9048.360889
3,0.105491,0.105491,-7829.831683, -7861.931572
3,0.119281,0.119281,-7972.435263, -8094.846530
3,0.081011,0.081011,-7638.584716, -7797.509332
3,0.129900,0.129900,-8095.640934, -8146.696452
3,0.174265,0.174265,-8726.085226, -8779.646913
3,0.134787,0.134787,-8162.196884, -8267.596850
3,0.194020,0.194020,-9063.411535, -9075.934483
3,0.140224,0.140224,-8228.541192, -8316.787233
3,0.164344,0.164344,-8574.904251, -8616.412890
4,0.100649,0.100649,-7964.967921, -7993.783490
4,0.069779,0.069779,-7738.486531, -7803.246297
4,0.129404,0.129404,-8285.006792, -8375.826218
4,0.049949,0.049949,-7669.467606, -7776.484154
4,0.045953,0.045953,-7639.998391, -7837.327932
4,0.039269,0.039269,-7732.810938, -7815.980720
4,0.191980,0.191980,-9233.130899, -9277.466982
4,0.098583,0.098583,-7933.964115, -8017.270445
4,0.150323,0.150323,-8559.877063, -8579.889208
4,0.094798,0.094798,-7911.252529, -7978.238399
4,0.117508,0.117508,-8136.765206, -8206.626963
4,0.116828,0.116828,-8131.430986, -8199.978794
4,0.195977,0.195977,-9298.728789, -9389.482329
4,0.133687,0.133687,-8345.651549, -8450.055411
4,0.047954,0.047954,-7688.110392, -7757.817096
4,0.003040,0.003040,-9376.446056, -9563.390144
4,0.043736,0.043736,-7638.815500, -7751.079567
4,0.091104,0.091104,-7880.230406, -7923.206112
4,0.078684,0.078684,-7774.204374, -7866.365316
4,0.162465,0.162465,-8749.904711, -8837.865151
4,0.157111,0.157111,-8672.554635, -8784.762269
4,0.017819,0.017819,-7997.331153, -8183.713313
4,0.190402,0.190402,-9203.010493, -9286.026665
4,0.105491,0.105491,-8012.827048, -8051.434885
4,0.119281,0.119281,-8156.335215, -8215.275504
4,0.081011,0.081011,-7796.296544, -7938.561486
4,0.129900,0.129900,-8297.558864, -8432.462178
4,0.174265,0.174265,-8936.335758, -8953.346771
4,0.134787,0.134787,-8355.981353, -8490.309186
4,0.194020,0.194020,-9264.035081, -9311.703849
4,0.140224,0.140224,-8429.602726, -8515.961542
4,0.164344,0.164344,-8773.684834, -8792.384858
5,0.100649,0.100649,-8148.889939, -8183.598041
5,0.069779,0.069779,-7899.318396, -7975.198322
5,0.129404,0.129404,-8467.670148, -8564.614032
5,0.049949,0.049949,-7891.063236, -8078.309843
5,0.045953,0.045953,-7840.911808, -7999.074205
5,0.039269,0.039269,-7880.452053, -8043.923922
5,0.191980,0.191980,-9417.147679, -9435.109703
5,0.098583,0.098583,-8116.251050, -8201.645346
5,0.150323,0.150323,-8743.246715, -8776.636592
5,0.094798,0.094798,-8083.358783, -8150.494776
5,0.117508,0.117508,-8321.466910, -8365.383550
5,0.116828,0.116828,-8316.442810, -8589.258942
5,0.195977,0.195977,-9485.795317, -9558.227993
5,0.133687,0.133687,-8524.185437, -8565.131174
5,0.047954,0.047954,-7908.284976, -8153.231868
5,0.003040,0.003040,-9451.777529, -9954.663553
5,0.043736,0.043736,-7875.493375, -7978.716335
5,0.091104,0.091104,-8060.042505, -8115.623708
5,0.078684,0.078684,-7975.653725, -8061.033853
5,0.162465,0.162465,-8929.444325, -8963.642261
5,0.157111,0.157111,-8847.744408, -8914.104684
5,0.017819,0.017819,-8152.960678, -8642.141503
5,0.190402,0.190402,-9391.188776, -9491.893117
5,0.105491,0.105491,-8195.161441, -8238.254636
5,0.119281,0.119281,-8341.619101, -8436.697110
5,0.081011,0.081011,-7951.008839, -7994.513645
5,0.129900,0.129900,-8461.981917, -8597.357545
5,0.174265,0.174265,-9123.592460, -9252.009281
5,0.134787,0.134787,-8544.632142, -8600.457908
5,0.194020,0.194020,-9449.338067, -9468.846249
5,0.140224,0.140224,-8601.762831, -8639.384794
5,0.164344,0.164344,-8966.721958, -8997.625773
6,0.100649,0.100649,-8327.714886, -8421.822205
6,0.069779,0.069779,-8079.903642, -8166.178337
6,0.129404,0.129404,-8641.011628, -8744.204451
6,0.049949,0.049949,-8066.538893, -8146.839968
6,0.045953,0.045953,-8070.384638, -8272.978717
6,0.039269,0.039269,-8029.789534, -8189.699770
6,0.191980,0.191980,-9584.327037, -9614.039006
6,0.098583,0.098583,-8306.356752, -8375.045622
6,0.150323,0.150323,-8917.904347, -9112.141265
6,0.094798,0.094798,-8241.934545, -8436.586409
6,0.117508,0.117508,-8495.138270, -8636.558180
