# FBP,BGP,LogLik
0.041168,0.041168,-9324.804927
0.130009,0.130009,-10076.048703
0.187294,0.187294,-10943.453420
0.044716,0.044716,-9318.281035
0.045185,0.045185,-9317.905786
0.170364,0.170364,-10672.868394
0.165531,0.165531,-10597.556377
0.070341,0.070341,-9413.578838
0.053019,0.053019,-9325.847446
0.025478,0.025478,-9465.812355
0.197587,0.197587,-11112.649098
0.167069,0.167069,-10621.419357
0.179878,0.179878,-10823.691877
0.102736,0.102736,-9727.410243
0.022877,0.022877,-9516.707764
0.010516,0.010516,-10017.178130
0.066116,0.066116,-9385.213308
0.184066,0.184066,-10891.091628
0.189516,0.189516,-10979.693043
0.168233,0.168233,-10639.548020
0.031736,0.031736,-9381.892601
0.083985,0.083985,-9527.935191
0.049249,0.049249,-9318.882159
0.041070,0.041070,-9325.082312
0.136965,0.136965,-10173.118406
0.097222,0.097222,-9664.624391
0.064982,0.064982,-9378.267718
0.020043,0.020043,-9586.728127
0.108953,0.108953,-9801.696058
0.069405,0.069405,-9406.970102
0.078219,0.078219,-9475.812697
0.062102,0.062102,-9362.022758
