# FBP,BGP,LogLik
0.102979,0.102979,-8716.698716
0.091569,0.091569,-8606.426253
0.164389,0.164389,-9514.743662
0.144588,0.144588,-9226.713598
0.186433,0.186433,-9862.633804
0.044756,0.044756,-8397.244018
0.031243,0.031243,-8482.926661
0.040644,0.040644,-8411.285578
0.131276,0.131276,-9047.963631
0.050337,0.050337,-8390.669680
0.132914,0.132914,-9069.252941
0.136670,0.136670,-9118.837752
0.016265,0.016265,-8809.621794
0.148002,0.148002,-9274.570289
0.062793,0.062793,-8415.402107
0.044224,0.044224,-8398.583144
0.051762,0.051762,-8390.972279
0.179259,0.179259,-9746.504787
0.121021,0.121021,-8919.594680
0.129943,0.129943,-9030.795671
0.043425,0.043425,-8400.850931
0.071993,0.071993,-8459.823124
0.162097,0.162097,-9480.153994
0.068035,0.068035,-8438.426380
0.162530,0.162530,-9486.672596
0.039997,0.039997,-8414.316753
0.146475,0.146475,-9253.067413
0.023362,0.023362,-8607.090134
0.164477,0.164477,-9516.085237
0.134542,0.134542,-9090.619032
0.191464,0.191464,-9945.682869
0.005904,0.005904,-9540.716304
