FBP, BGP
0.0617248, 0.0617248
0.0617248, 0.0617248
0.0947253, 0.0947253
0.0947253, 0.0947253
0.100252, 0.100252
0.0790882, 0.0790882
0.0790882, 0.0790882
0.086829, 0.086829
0.086829, 0.086829
0.086829, 0.086829
0.086829, 0.086829
0.0812144, 0.0812144
0.0865049, 0.0865049
0.0865049, 0.0865049
0.0937737, 0.0937737
0.0937737, 0.0937737
0.0892729, 0.0892729
0.0892729, 0.0892729
0.0892729, 0.0892729
0.10535, 0.10535
0.0892198, 0.0892198
0.0594435, 0.0594435
0.0363035, 0.0363035
0.0363035, 0.0363035
0.0363035, 0.0363035
0.0179235, 0.0179235
0.0319825, 0.0319825
0.0319825, 0.0319825
0.0319825, 0.0319825
0.0319825, 0.0319825
0.0319825, 0.0319825
0.0319825, 0.0319825
0.0317342, 0.0317342
0.0380622, 0.0380622
0.0380622, 0.0380622
0.0310845, 0.0310845
0.0310845, 0.0310845
0.0310845, 0.0310845
0.0310845, 0.0310845
0.0310845, 0.0310845
0.0688383, 0.0688383
0.0305411, 0.0305411
0.0359681, 0.0359681
0.0359681, 0.0359681
0.0359681, 0.0359681
0.0278062, 0.0278062
0.0443724, 0.0443724
0.0443724, 0.0443724
0.0443724, 0.0443724
0.0553699, 0.0553699
0.0573322, 0.0573322
0.0442295, 0.0442295
0.0442295, 0.0442295
0.0167109, 0.0167109
0.0167109, 0.0167109
0.0167109, 0.0167109
0.0153447, 0.0153447
0.0153447, 0.0153447
0.0153447, 0.0153447
0.0287136, 0.0287136
0.0234951, 0.0234951
0.0192579, 0.0192579
0.0192579, 0.0192579
0.0192579, 0.0192579
0.0323375, 0.0323375
0.0139225, 0.0139225
0.0139225, 0.0139225
0.0139225, 0.0139225
0.0237444, 0.0237444
0.0231432, 0.0231432
0.0231432, 0.0231432
0.0231432, 0.0231432
0.0231432, 0.0231432
0.0290474, 0.0290474
0.0284708, 0.0284708
0.0284708, 0.0284708
0.015779, 0.015779
0.015779, 0.015779
0.015779, 0.015779
0.015779, 0.015779
0.0202633, 0.0202633
0.0202633, 0.0202633
0.0283955, 0.0283955
0.0283955, 0.0283955
0.00968522, 0.00968522
0.0228396, 0.0228396
0.0228396, 0.0228396
0.0228396, 0.0228396
0.0228396, 0.0228396
0.0228396, 0.0228396
0.0228396, 0.0228396
0.0228396, 0.0228396
0.0228396, 0.0228396
0.0228396, 0.0228396
0.0228396, 0.0228396
0.0228396, 0.0228396
0.0228396, 0.0228396
0.0262244, 0.0262244
0.0262244, 0.0262244
0.0262244, 0.0262244
0.0451061, 0.0451061
0.0379814, 0.0379814
0.0379814, 0.0379814
0.00283569, 0.00283569
0.0188896, 0.0188896
0.0188896, 0.0188896
0.0185818, 0.0185818
0.0185818, 0.0185818
0.0185818, 0.0185818
0.0185818, 0.0185818
0.00721502, 0.00721502
0.00721502, 0.00721502
0.00721502, 0.00721502
0.0193907, 0.0193907
0.0287338, 0.0287338
0.0287338, 0.0287338
0.012448, 0.012448
0.012448, 0.012448
