2, 0.0564279, 0.0564279, -206.924
3, 0.0564279, 0.0564279, -201.234
4, 0.0564279, 0.0564279, -200.011
5, 0.0564279, 0.0564279, -200.341
6, 0.0564279, 0.0564279, -204.311
7, 0.0564279, 0.0564279, -211.39
2, 0.148815, 0.148815, -207.249
3, 0.148815, 0.148815, -208.707
4, 0.148815, 0.148815, -212.18
5, 0.148815, 0.148815, -209.904
6, 0.148815, 0.148815, -215.854
7, 0.148815, 0.148815, -216.076
2, 0.176751, 0.176751, -213.246
3, 0.176751, 0.176751, -214.086
4, 0.176751, 0.176751, -217.169
5, 0.176751, 0.176751, -217.783
6, 0.176751, 0.176751, -222.109
7, 0.176751, 0.176751, -222.631
2, 0.0830971, 0.0830971, -203.208
3, 0.0830971, 0.0830971, -201.015
4, 0.0830971, 0.0830971, -198.134
5, 0.0830971, 0.0830971, -200.384
6, 0.0830971, 0.0830971, -206.079
7, 0.0830971, 0.0830971, -210.376
2, 0.113538, 0.113538, -202.386
3, 0.113538, 0.113538, -203.151
4, 0.113538, 0.113538, -204.086
5, 0.113538, 0.113538, -207.16
6, 0.113538, 0.113538, -208.2
7, 0.113538, 0.113538, -211.209
2, 0.0632324, 0.0632324, -205.323
3, 0.0632324, 0.0632324, -200.126
4, 0.0632324, 0.0632324, -197.864
5, 0.0632324, 0.0632324, -198.133
6, 0.0632324, 0.0632324, -204.264
7, 0.0632324, 0.0632324, -211.51
2, 0.0230206, 0.0230206, -227.227
3, 0.0230206, 0.0230206, -211.026
4, 0.0230206, 0.0230206, -206.132
5, 0.0230206, 0.0230206, -207.577
6, 0.0230206, 0.0230206, -207.799
7, 0.0230206, 0.0230206, -221.051
2, 0.128894, 0.128894, -204.119
3, 0.128894, 0.128894, -205.501
4, 0.128894, 0.128894, -207.024
5, 0.128894, 0.128894, -206.492
6, 0.128894, 0.128894, -211.972
7, 0.128894, 0.128894, -212.479
2, 0.0454002, 0.0454002, -209.664
3, 0.0454002, 0.0454002, -201.806
4, 0.0454002, 0.0454002, -196.42
5, 0.0454002, 0.0454002, -202.775
6, 0.0454002, 0.0454002, -205.479
7, 0.0454002, 0.0454002, -202.508
2, 0.129693, 0.129693, -204.249
3, 0.129693, 0.129693, -205.536
4, 0.129693, 0.129693, -206.908
5, 0.129693, 0.129693, -207.213
6, 0.129693, 0.129693, -212.44
7, 0.129693, 0.129693, -213.085
2, 0.119196, 0.119196, -203.581
3, 0.119196, 0.119196, -204.189
4, 0.119196, 0.119196, -205.849
5, 0.119196, 0.119196, -208.125
6, 0.119196, 0.119196, -208.796
7, 0.119196, 0.119196, -209.961
2, 0.145, 0.145, -206.874
3, 0.145, 0.145, -207.995
4, 0.145, 0.145, -209.244
5, 0.145, 0.145, -211.085
6, 0.145, 0.145, -213.87
7, 0.145, 0.145, -215.374
2, 0.0478892, 0.0478892, -210.166
3, 0.0478892, 0.0478892, -201.136
4, 0.0478892, 0.0478892, -198.144
5, 0.0478892, 0.0478892, -201.592
6, 0.0478892, 0.0478892, -203.947
7, 0.0478892, 0.0478892, -201.782
2, 0.179099, 0.179099, -213.775
3, 0.179099, 0.179099, -214.698
4, 0.179099, 0.179099, -217.78
5, 0.179099, 0.179099, -217.985
6, 0.179099, 0.179099, -223.24
7, 0.179099, 0.179099, -222.926
2, 0.0262831, 0.0262831, -223.778
3, 0.0262831, 0.0262831, -209.115
4, 0.0262831, 0.0262831, -202.563
5, 0.0262831, 0.0262831, -206.619
6, 0.0262831, 0.0262831, -210.919
7, 0.0262831, 0.0262831, -207.407
2, 0.0761914, 0.0761914, -203.389
3, 0.0761914, 0.0761914, -199.974
4, 0.0761914, 0.0761914, -197.868
5, 0.0761914, 0.0761914, -200.635
6, 0.0761914, 0.0761914, -206.551
7, 0.0761914, 0.0761914, -211.332
2, 0.0323695, 0.0323695, -217.988
3, 0.0323695, 0.0323695, -208.855
4, 0.0323695, 0.0323695, -203.284
5, 0.0323695, 0.0323695, -205.95
6, 0.0323695, 0.0323695, -208.994
7, 0.0323695, 0.0323695, -204.746
2, 0.0943389, 0.0943389, -201.508
3, 0.0943389, 0.0943389, -200.466
4, 0.0943389, 0.0943389, -201.111
5, 0.0943389, 0.0943389, -201.989
6, 0.0943389, 0.0943389, -209.53
7, 0.0943389, 0.0943389, -211.853
2, 0.168975, 0.168975, -211.038
3, 0.168975, 0.168975, -213.335
4, 0.168975, 0.168975, -216.715
5, 0.168975, 0.168975, -215.656
6, 0.168975, 0.168975, -218.65
7, 0.168975, 0.168975, -220.537
2, 0.169448, 0.169448, -211.131
3, 0.169448, 0.169448, -213.431
4, 0.169448, 0.169448, -216.603
5, 0.169448, 0.169448, -215.804
6, 0.169448, 0.169448, -218.479
7, 0.169448, 0.169448, -221.093
