# FBP,BGP,LogLik
0.139195,0.139195,-8811.245189
0.058069,0.058069,-8102.969922
0.080001,0.080001,-8214.073882
0.179121,0.179121,-9372.166990
0.066080,0.066080,-8133.034402
0.180590,0.180590,-9394.817740
0.193257,0.193257,-9595.862817
0.003907,0.003907,-9417.054774
0.098846,0.098846,-8366.840140
0.124411,0.124411,-8632.537920
0.002500,0.002500,-9764.628379
0.070033,0.070033,-8152.708825
0.005609,0.005609,-9145.287533
0.123298,0.123298,-8619.781503
0.092632,0.092632,-8311.841574
0.052583,0.052583,-8091.433828
0.155518,0.155518,-9027.381140
0.108583,0.108583,-8460.986944
0.066485,0.066485,-8134.914513
0.187061,0.187061,-9496.261217
0.195167,0.195167,-9627.039604
0.036480,0.036480,-8119.375868
0.195678,0.195678,-9635.427584
0.117521,0.117521,-8555.205330
0.175072,0.175072,-9310.411622
0.058300,0.058300,-8103.629140
0.009322,0.009322,-8786.530554
0.002517,0.002517,-9759.357866
0.086186,0.086186,-8259.440059
0.000910,0.000910,-10579.867974
0.089096,0.089096,-8282.484062
0.148794,0.148794,-8936.051725
