# FBP,BGP,LogLik
0.046732,0.046732,-8623.055177
0.182218,0.182218,-9955.773839
0.153949,0.153949,-9552.934676
0.027065,0.027065,-8754.152803
0.042458,0.042458,-8631.084363
0.123729,0.123729,-9172.864443
0.055739,0.055739,-8629.498538
0.040854,0.040854,-8636.361310
0.196682,0.196682,-10177.846007
0.091724,0.091724,-8844.109180
0.103884,0.103884,-8958.107610
0.130448,0.130448,-9252.316675
0.015147,0.015147,-9057.138673
0.079306,0.079306,-8745.416304
0.181086,0.181086,-9938.829054
0.188644,0.188644,-10053.124556
0.099052,0.099052,-8910.999448
0.178443,0.178443,-9899.544019
0.099807,0.099807,-8918.206487
0.197122,0.197122,-10184.762009
0.157438,0.157438,-9600.325861
0.166062,0.166062,-9720.345512
0.037286,0.037286,-8653.242906
0.000898,0.000898,-11332.422551
0.100990,0.100990,-8929.619497
0.196561,0.196561,-10175.938576
0.193452,0.193452,-10127.334118
0.122837,0.122837,-9162.548979
0.036931,0.036931,-8655.349578
0.001795,0.001795,-10726.612200
0.099299,0.099299,-8913.344672
0.060390,0.060390,-8642.685606
