# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.075797,0.075797,-14158.085364, -14183.931991
2,0.133677,0.133677,-12911.986518, -13080.797903
2,0.005864,0.005864,-22858.880080, -22862.792102
2,0.127180,0.127180,-12989.897021, -13030.123281
2,0.006440,0.006440,-22499.999452, -22606.640243
2,0.148956,0.148956,-12770.783273, -12843.224616
2,0.094583,0.094583,-13590.527788, -13612.667633
2,0.024351,0.024351,-17599.305641, -17664.793021
2,0.108527,0.108527,-13284.924793, -13296.388561
2,0.013355,0.013355,-19753.578985, -19881.452317
2,0.130673,0.130673,-12946.577325, -13021.683515
2,0.199217,0.199217,-12627.793914, -12632.399080
2,0.153879,0.153879,-12736.549411, -12899.056375
2,0.114755,0.114755,-13173.518966, -13232.826487
2,0.020527,0.020527,-18197.767826, -18271.064744
2,0.139967,0.139967,-12847.095510, -12851.700312
2,0.132234,0.132234,-12928.305609, -12984.447174
2,0.009819,0.009819,-20898.935843, -20918.003971
2,0.158460,0.158460,-12709.183589, -12818.582118
2,0.103743,0.103743,-13380.450367, -13449.803058
2,0.085174,0.085174,-13849.440048, -13874.908763
2,0.157637,0.157637,-12713.788700, -12766.787169
2,0.082314,0.082314,-13938.154170, -14026.995225
2,0.096205,0.096205,-13550.513789, -13588.310638
2,0.036326,0.036326,-16580.407400, -16608.634999
2,0.064264,0.064264,-14573.855502, -14665.302398
2,0.169107,0.169107,-12661.141578, -12680.527940
2,0.037381,0.037381,-16168.100591, -16172.705760
2,0.083458,0.083458,-13902.045959, -13950.650149
2,0.197807,0.197807,-12626.334600, -12773.229682
2,0.047320,0.047320,-15437.819770, -15449.927862
2,0.183366,0.183366,-12627.818916, -12762.659089
3,0.075797,0.075797,-13221.668210, -13411.439789
3,0.133677,0.133677,-12380.386585, -12581.444235
3,0.005864,0.005864,-19930.774781, -20348.219577
3,0.127180,0.127180,-12356.523553, -12728.770568
3,0.006440,0.006440,-19772.271480, -19936.955951
3,0.148956,0.148956,-12319.527229, -12549.641295
3,0.094583,0.094583,-12711.370121, -12994.783343
3,0.024351,0.024351,-15824.793086, -15971.646399
3,0.108527,0.108527,-12503.445084, -12848.258332
3,0.013355,0.013355,-17560.424423, -17741.821692
3,0.130673,0.130673,-12401.685684, -12550.263285
3,0.199217,0.199217,-12318.284728, -12420.748068
3,0.153879,0.153879,-12314.662661, -12519.335211
3,0.114755,0.114755,-12444.388339, -12778.162204
3,0.020527,0.020527,-16234.713077, -16417.089051
3,0.139967,0.139967,-12342.218322, -12459.225183
3,0.132234,0.132234,-12367.559847, -12558.635674
3,0.009819,0.009819,-18414.786556, -18621.653361
3,0.158460,0.158460,-12275.806919, -12565.058387
3,0.103743,0.103743,-12556.527793, -12814.190010
3,0.085174,0.085174,-12838.823164, -13029.011758
3,0.157637,0.157637,-12276.831492, -12368.776152
3,0.082314,0.082314,-13087.551471, -13190.507390
3,0.096205,0.096205,-12655.340748, -12903.767797
3,0.036326,0.036326,-14796.892172, -15011.816094
3,0.064264,0.064264,-13381.582432, -13553.769792
3,0.169107,0.169107,-12290.213434, -12473.169724
3,0.037381,0.037381,-14689.482013, -14981.237940
3,0.083458,0.083458,-12872.113626, -13298.417820
3,0.197807,0.197807,-12350.097020, -12597.022917
3,0.047320,0.047320,-14165.906419, -14317.259319
3,0.183366,0.183366,-12302.470220, -12476.175570
4,0.075797,0.075797,-12651.869859, -12886.979017
4,0.133677,0.133677,-11764.929633, -12155.393414
4,0.005864,0.005864,-17409.863768, -18277.965854
4,0.127180,0.127180,-11766.408731, -12089.161593
4,0.006440,0.006440,-17318.971236, -18074.916396
4,0.148956,0.148956,-12004.507396, -12353.713243
4,0.094583,0.094583,-11904.084007, -12484.346684
4,0.024351,0.024351,-14112.338136, -14484.640922
4,0.108527,0.108527,-11902.749127, -12243.165760
4,0.013355,0.013355,-15592.334730, -16195.250185
4,0.130673,0.130673,-11764.500071, -12043.440916
4,0.199217,0.199217,-12115.967317, -12348.749432
4,0.153879,0.153879,-12077.096892, -12336.697653
4,0.114755,0.114755,-11873.375627, -12318.325161
4,0.020527,0.020527,-14483.548636, -15167.087681
4,0.139967,0.139967,-11835.486982, -12121.943083
4,0.132234,0.132234,-11893.109530, -12116.618521
4,0.009819,0.009819,-16186.261153, -16808.600680
4,0.158460,0.158460,-11818.428374, -12092.511271
4,0.103743,0.103743,-11840.352045, -12298.850852
4,0.085174,0.085174,-11998.958140, -12514.442531
4,0.157637,0.157637,-11950.782920, -12307.490895
4,0.082314,0.082314,-12146.476633, -12728.944066
4,0.096205,0.096205,-11957.455849, -12253.614674
4,0.036326,0.036326,-13307.910153, -14016.152516
4,0.064264,0.064264,-12339.407348, -12844.644312
4,0.169107,0.169107,-11922.852108, -12191.753642
4,0.037381,0.037381,-13281.283672, -13873.506406
4,0.083458,0.083458,-12017.543096, -12319.042330
4,0.197807,0.197807,-12052.592936, -12340.198168
4,0.047320,0.047320,-12814.270294, -13383.054631
4,0.183366,0.183366,-11951.185540, -12308.759643
5,0.075797,0.075797,-11426.315913, -12236.232914
5,0.133677,0.133677,-11325.057537, -11998.760257
5,0.005864,0.005864,-15272.265733, -16567.715306
5,0.127180,0.127180,-11347.605135, -11913.477383
5,0.006440,0.006440,-15207.180781, -16105.400547
5,0.148956,0.148956,-11511.422228, -11722.682870
5,0.094583,0.094583,-11672.740968, -12110.769323
5,0.024351,0.024351,-12630.877220, -13614.145564
5,0.108527,0.108527,-11311.066066, -11871.920706
5,0.013355,0.013355,-14054.673423, -15151.899719
5,0.130673,0.130673,-11435.135343, -11993.999702
5,0.199217,0.199217,-11967.765605, -12216.732602
5,0.153879,0.153879,-11533.279470, -12015.642253
5,0.114755,0.114755,-11663.233744, -12017.495051
5,0.020527,0.020527,-13251.101541, -14185.350046
5,0.139967,0.139967,-11577.735726, -12068.305153
5,0.132234,0.132234,-11539.270134, -12087.639298
5,0.009819,0.009819,-14547.467589, -15645.792950
5,0.158460,0.158460,-11531.327845, -12036.302106
5,0.103743,0.103743,-11339.238829, -12157.130111
5,0.085174,0.085174,-11513.248544, -12246.566881
5,0.157637,0.157637,-11392.914556, -11828.688357
5,0.082314,0.082314,-11314.810393, -12034.436670
5,0.096205,0.096205,-11250.444410, -11725.242660
5,0.036326,0.036326,-12220.098468, -12908.985932
5,0.064264,0.064264,-11622.693534, -12395.111851
5,0.169107,0.169107,-11483.186116, -11927.593773
5,0.037381,0.037381,-11996.937315, -13102.514647
5,0.083458,0.083458,-11569.334203, -12403.538227
5,0.197807,0.197807,-11756.829984, -12092.439282
5,0.047320,0.047320,-11700.695284, -12575.575317
5,0.183366,0.183366,-11693.337464, -12112.082294
6,0.075797,0.075797,-10794.033591, -11985.209697
6,0.133677,0.133677,-11081.126544, -11478.930524
6,0.005864,0.005864,-13903.121883, -15872.769018
6,0.127180,0.127180,-11127.456380, -11863.516404
6,0.006440,0.006440,-13578.645779, -15755.658305
6,0.148956,0.148956,-11065.446237, -11718.168308
6,0.094583,0.094583,-10861.926133, -11712.222677
6,0.024351,0.024351,-12157.897552, -13392.613449
6,0.108527,0.108527,-11015.895981, -11954.810559
6,0.013355,0.013355,-12162.887042, -13943.885516
6,0.130673,0.130673,-11307.393369, -11788.156845
6,0.199217,0.199217,-11660.900653, -12195.805612
6,0.153879,0.153879,-11462.597276, -11996.122872
6,0.114755,0.114755,-10692.769022, -11382.344606
6,0.020527,0.020527,-11610.532003, -13486.439862
6,0.139967,0.139967,-11289.838704, -12142.299089
6,0.132234,0.132234,-11097.851228, -11673.776733
6,0.009819,0.009819,-12842.725730, -14656.098994
6,0.158460,0.158460,-11225.321766, -11798.697515
6,0.103743,0.103743,-10760.788800, -11740.113521
6,0.085174,0.085174,-10794.860996, -11607.383181
6,0.157637,0.157637,-11341.177540, -11902.736902
6,0.082314,0.082314,-10579.240520, -11637.337108
6,0.096205,0.096205,-10840.228335, -11952.619016
6,0.036326,0.036326,-11380.179868, -13397.232853
6,0.064264,0.064264,-10981.795990, -11887.210988
6,0.169107,0.169107,-11336.334214, -11780.164240
6,0.037381,0.037381,-11243.610313, -12699.285636
6,0.083458,0.083458,-11037.927831, -12056.275939
6,0.197807,0.197807,-11859.737256, -12164.238319
6,0.047320,0.047320,-10784.197265, -11853.914242
6,0.183366,0.183366,-11585.035434, -11999.763823
7,0.075797,0.075797,-11223.291963, -12209.409260
7,0.133677,0.133677,-11178.697494, -11732.964066
7,0.005864,0.005864,-14680.509780, -15929.231851
7,0.127180,0.127180,-10908.064995, -11865.059547
7,0.006440,0.006440,-12147.860054, -13692.880707
7,0.148956,0.148956,-11070.344347, -11749.957520
7,0.094583,0.094583,-11022.455740, -11949.538920
7,0.024351,0.024351,-10929.379137, -12780.417861
7,0.108527,0.108527,-10654.687985, -11746.622151
7,0.013355,0.013355,-12396.017166, -14834.290021
7,0.130673,0.130673,-10924.795439, -11736.395257
7,0.199217,0.199217,-11644.113584, -12311.038079
7,0.153879,0.153879,-10998.985885, -11989.596421
7,0.114755,0.114755,-10549.412702, -11518.913580
7,0.020527,0.020527,-11005.526819, -12880.914911
7,0.139967,0.139967,-10786.659007, -11573.053398
7,0.132234,0.132234,-10762.921743, -11711.546118
7,0.009819,0.009819,-11796.622639, -13641.977048
7,0.158460,0.158460,-11066.017847, -11942.129152
7,0.103743,0.103743,-10725.923429, -11824.060696
7,0.085174,0.085174,-11254.918532, -11822.476945
7,0.157637,0.157637,-11417.860807, -11995.180500
7,0.082314,0.082314,-10415.158453, -11528.332538
7,0.096205,0.096205,-10812.776675, -12064.210700
7,0.036326,0.036326,-10740.051231, -12340.498180
7,0.064264,0.064264,-10365.584608, -11619.641809
7,0.169107,0.169107,-11295.837659, -11750.626317
7,0.037381,0.037381,-10938.304180, -12396.245853
7,0.083458,0.083458,-10485.022323, -11505.664225
7,0.197807,0.197807,-11870.627007, -12356.391144
7,0.047320,0.047320,-10414.483867, -11717.851106
7,0.183366,0.183366,-11349.202942, -12132.938800
8,0.075797,0.075797,-10447.294418, -12089.950995
8,0.133677,0.133677,-10823.543945, -11735.940640
8,0.005864,0.005864,-11611.810423, -14234.798683
8,0.127180,0.127180,-11253.855088, -11883.716101
8,0.006440,0.006440,-14275.133302, -15562.149314
8,0.148956,0.148956,-11081.808662, -11853.849607
8,0.094583,0.094583,-10665.845801, -11847.075241
8,0.024351,0.024351,-10619.496067, -13509.009535
8,0.108527,0.108527,-11294.619114, -11997.636139
8,0.013355,0.013355,-12381.585794, -14474.243946
8,0.130673,0.130673,-10670.477579, -11641.040540
8,0.199217,0.199217,-11580.887262, -12275.369229
8,0.153879,0.153879,-10926.492762, -11649.478502
8,0.114755,0.114755,-10566.382877, -11594.436236
8,0.020527,0.020527,-10824.006037, -13218.342948
8,0.139967,0.139967,-10823.017620, -11751.504077
8,0.132234,0.132234,-10671.442261, -11683.784283
8,0.009819,0.009819,-11547.004893, -14384.983930
8,0.158460,0.158460,-11137.514288, -11970.545851
8,0.103743,0.103743,-10661.211791, -11880.066960
8,0.085174,0.085174,-10138.260996, -11385.890991
8,0.157637,0.157637,-11406.575434, -11957.533536
8,0.082314,0.082314,-11145.611952, -11991.870078
8,0.096205,0.096205,-10474.855592, -11564.395099
8,0.036326,0.036326,-10523.071025, -12429.604229
8,0.064264,0.064264,-10098.330488, -11244.630051
8,0.169107,0.169107,-11192.355759, -11802.537697
8,0.037381,0.037381,-11337.532600, -12743.069584
8,0.083458,0.083458,-10477.037757, -11945.625532
8,0.197807,0.197807,-11861.315150, -12243.527873
8,0.047320,0.047320,-10786.178294, -12280.160930
8,0.183366,0.183366,-11319.380712, -11837.193714
9,0.075797,0.075797,-10589.314539, -11855.613631
9,0.133677,0.133677,-10697.932366, -11702.343166
9,0.005864,0.005864,-11927.184910, -14834.572765
9,0.127180,0.127180,-11004.579851, -11713.180261
9,0.006440,0.006440,-12744.355202, -16177.167411
9,0.148956,0.148956,-11738.136035, -12166.681776
9,0.094583,0.094583,-10352.956068, -11890.674100
9,0.024351,0.024351,-11136.455665, -13435.326051
9,0.108527,0.108527,-10546.801831, -11809.010198
9,0.013355,0.013355,-12476.104810, -14526.144267
9,0.130673,0.130673,-11066.937090, -11861.843871
9,0.199217,0.199217,-11646.902242, -12333.972438
9,0.153879,0.153879,-11473.911768, -11915.876388
9,0.114755,0.114755,-10665.724299, -11799.026023
9,0.020527,0.020527,-10338.297759, -12991.634205
9,0.139967,0.139967,-10974.870990, -11781.246980
9,0.132234,0.132234,-10973.461785, -11853.611730
9,0.009819,0.009819,-10838.280978, -13759.248759
9,0.158460,0.158460,-11105.331478, -11691.610265
9,0.103743,0.103743,-10412.944429, -11480.376742
9,0.085174,0.085174,-10573.084052, -11501.057236
9,0.157637,0.157637,-11131.797300, -12033.208982
9,0.082314,0.082314,-10786.574064, -12180.713033
9,0.096205,0.096205,-10510.538728, -11807.108435
9,0.036326,0.036326,-10819.199416, -13127.093391
9,0.064264,0.064264,-10170.286448, -11704.372746
9,0.169107,0.169107,-11706.754438, -12302.667818
9,0.037381,0.037381,-10236.271380, -12699.903438
9,0.083458,0.083458,-10806.443817, -11965.178321
9,0.197807,0.197807,-11587.058328, -12334.785330
9,0.047320,0.047320,-10650.207141, -12508.637014
9,0.183366,0.183366,-11492.368117, -12223.117733
10,0.075797,0.075797,-10262.468379, -11301.213482
10,0.133677,0.133677,-10891.937758, -11849.617624
10,0.005864,0.005864,-11237.082556, -13975.389206
10,0.127180,0.127180,-11010.640872, -11856.746787
10,0.006440,0.006440,-12960.316414, -16197.217060
10,0.148956,0.148956,-11018.946931, -11925.035814
10,0.094583,0.094583,-11197.537283, -12412.839272
10,0.024351,0.024351,-10890.605369, -13276.778372
10,0.108527,0.108527,-10490.730936, -11574.235889
10,0.013355,0.013355,-11360.025666, -14559.572866
10,0.130673,0.130673,-10797.339345, -11849.255113
10,0.199217,0.199217,-11793.334857, -12417.101268
10,0.153879,0.153879,-11059.904978, -11986.481080
10,0.114755,0.114755,-10609.131988, -11995.494765
10,0.020527,0.020527,-12063.744084, -14481.161476
10,0.139967,0.139967,-10792.650563, -11590.657235
10,0.132234,0.132234,-11182.184334, -12148.022425
10,0.009819,0.009819,-12764.694072, -16142.724632
10,0.158460,0.158460,-11168.234219, -11988.982555
