# FBP,BGP,LogLik
0.022467,0.022467,-8710.734451
0.179562,0.179562,-9810.187618
0.191525,0.191525,-10002.680650
0.116820,0.116820,-8943.991219
0.138779,0.138779,-9216.059001
0.073945,0.073945,-8555.575148
0.110131,0.110131,-8869.364530
0.166414,0.166414,-9607.606308
0.031900,0.031900,-8562.242199
0.100349,0.100349,-8768.316354
0.081844,0.081844,-8608.443075
0.173277,0.173277,-9712.139995
0.026198,0.026198,-8638.659864
0.178351,0.178351,-9791.124179
0.050054,0.050054,-8477.866901
0.121140,0.121140,-8994.366561
0.075980,0.075980,-8568.165013
0.186549,0.186549,-9921.690428
0.039506,0.039506,-8504.074465
0.100508,0.100508,-8769.875300
0.045658,0.045658,-8482.628076
0.160245,0.160245,-9516.012256
0.054211,0.054211,-8480.016676
0.190698,0.190698,-9989.120843
0.184880,0.184880,-9894.819205
0.095038,0.095038,-8717.904278
0.002586,0.002586,-10280.841016
0.193084,0.193084,-10028.301849
0.137193,0.137193,-9195.141397
0.098396,0.098396,-8749.389764
0.120817,0.120817,-8990.549086
0.022197,0.022197,-8716.808114
