# FBP,BGP,LogLik
0.099714,0.099714,-10484.651710
0.114743,0.114743,-10637.595090
0.053937,0.053937,-10200.418148
0.088012,0.088012,-10380.193491
0.026600,0.026600,-10378.394807
0.103323,0.103323,-10519.664892
0.010791,0.010791,-10997.102862
0.009650,0.009650,-11090.704353
0.135930,0.135930,-10879.173051
0.010996,0.010996,-10981.599888
0.104257,0.104257,-10528.911241
0.053205,0.053205,-10199.736434
0.037539,0.037539,-10243.193105
0.114664,0.114664,-10636.747612
0.059293,0.059293,-10210.833641
0.091276,0.091276,-10407.802550
0.027795,0.027795,-10357.046198
0.025297,0.025297,-10404.107194
0.021306,0.021306,-10501.541785
0.014312,0.014312,-10773.905609
0.110743,0.110743,-10595.145034
0.151201,0.151201,-11067.158421
0.158473,0.158473,-11159.926557
0.191569,0.191569,-11603.476160
0.033678,0.033678,-10277.306485
0.027124,0.027124,-10368.791724
0.093991,0.093991,-10431.703296
0.172202,0.172202,-11339.950739
0.153414,0.153414,-11095.180512
0.111636,0.111636,-10604.520214
0.031357,0.031357,-10304.245687
0.078253,0.078253,-10306.055071
