# FBP,BGP,LogLik
0.027019,0.027019,-9549.172415
0.193998,0.193998,-11031.275765
0.050259,0.050259,-9398.856395
0.106274,0.106274,-9800.423400
0.021931,0.021931,-9655.729398
0.067781,0.067781,-9457.535329
0.024622,0.024622,-9593.923030
0.182369,0.182369,-10847.939047
0.189972,0.189972,-10967.285683
0.108264,0.108264,-9823.049993
0.069970,0.069970,-9470.594436
0.064698,0.064698,-9440.977723
0.184736,0.184736,-10884.867385
0.123868,0.123868,-10011.944398
0.081919,0.081919,-9558.256155
0.154310,0.154310,-10426.496107
0.107058,0.107058,-9809.289630
0.043594,0.043594,-9405.679005
0.047698,0.047698,-9399.065431
0.055041,0.055041,-9405.378684
0.003202,0.003202,-11210.985196
0.051163,0.051163,-9399.429876
0.122266,0.122266,-9991.701262
0.150677,0.150677,-10374.409626
0.022686,0.022686,-9636.996041
0.194449,0.194449,-11038.480574
0.097750,0.097750,-9707.834350
0.012448,0.012448,-10033.120472
0.187995,0.187995,-10936.058860
0.054335,0.054335,-9403.895168
0.061943,0.061943,-9428.149144
0.091869,0.091869,-9648.534023
