# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.156325,0.156325,-13135.364383, -13211.370066
2,0.117909,0.117909,-13571.846737, -13601.883392
2,0.039049,0.039049,-16605.538602, -16655.495308
2,0.094237,0.094237,-14001.536124, -14055.944611
2,0.004674,0.004674,-24459.959847, -24522.537943
2,0.003581,0.003581,-25610.238640, -25619.934009
2,0.146977,0.146977,-13217.495682, -13255.652182
2,0.034453,0.034453,-16923.317358, -16986.672522
2,0.193696,0.193696,-12974.793088, -12999.496844
2,0.071642,0.071642,-14664.770044, -14682.013527
2,0.139743,0.139743,-13294.923362, -13347.348255
2,0.092495,0.092495,-14042.301620, -14076.293583
2,0.081892,0.081892,-14324.744366, -14366.927056
2,0.133587,0.133587,-13371.246471, -13467.155090
2,0.125211,0.125211,-13477.690179, -13506.626366
2,0.175373,0.175373,-13022.988535, -13043.279986
2,0.016884,0.016884,-19507.653978, -19532.484471
2,0.101311,0.101311,-13909.444869, -13968.593241
2,0.121537,0.121537,-13523.135578, -13573.655621
2,0.129970,0.129970,-13457.447689, -13507.029345
2,0.125096,0.125096,-13479.060571, -13524.372392
2,0.073569,0.073569,-14595.007401, -14618.147058
2,0.006215,0.006215,-23410.733717, -23484.626507
2,0.142699,0.142699,-13261.742808, -13289.814861
2,0.008768,0.008768,-22044.462174, -22100.149649
2,0.094143,0.094143,-14069.872525, -14132.989449
2,0.143825,0.143825,-13249.677891, -13274.288051
2,0.054702,0.054702,-15429.689359, -15495.699572
2,0.005560,0.005560,-23899.980762, -23993.398679
2,0.018544,0.018544,-19154.686689, -19183.950726
2,0.027821,0.027821,-17670.217609, -17715.495917
2,0.133020,0.133020,-13378.794653, -13409.225069
3,0.156325,0.156325,-12453.242035, -12624.698258
3,0.117909,0.117909,-12649.270887, -13077.020130
3,0.039049,0.039049,-14906.432201, -15164.041768
3,0.094237,0.094237,-12958.511564, -13297.473349
3,0.004674,0.004674,-21036.258971, -21458.594096
3,0.003581,0.003581,-22014.337336, -22764.175020
