# FBP,BGP,LogLik
0.156325,0.156325,-11130.674772
0.117909,0.117909,-10641.100003
0.039049,0.039049,-10164.784877
0.094237,0.094237,-10388.909739
0.004674,0.004674,-11642.205155
0.003581,0.003581,-11893.186954
0.146977,0.146977,-11004.785461
0.034453,0.034453,-10199.330990
0.193696,0.193696,-11665.282427
0.071642,0.071642,-10208.702663
0.139743,0.139743,-10910.025578
0.092495,0.092495,-10372.513870
0.081892,0.081892,-10280.971896
0.133587,0.133587,-10831.425003
0.125211,0.125211,-10727.847782
0.175373,0.175373,-11397.543694
0.016884,0.016884,-10572.600898
0.101311,0.101311,-10458.880246
0.121537,0.121537,-10683.756494
0.129970,0.129970,-10786.194980
0.125096,0.125096,-10726.449517
0.073569,0.073569,-10220.860013
0.006215,0.006215,-11380.989391
0.142699,0.142699,-10948.448672
0.008768,0.008768,-11079.812061
0.094143,0.094143,-10388.012488
0.143825,0.143825,-10963.186409
0.054702,0.054702,-10139.056621
0.005560,0.005560,-11482.002061
0.018544,0.018544,-10510.207623
0.027821,0.027821,-10283.235315
0.133020,0.133020,-10824.280014
