# FBP,BGP,LogLik
0.024854,0.024854,-10433.256691
0.082889,0.082889,-10389.644655
0.041317,0.041317,-10255.056363
0.149312,0.149312,-11111.218832
0.081183,0.081183,-10376.483065
0.000027,0.000027,-16754.803603
0.052527,0.052527,-10239.593232
0.040660,0.040660,-10257.912079
0.014954,0.014954,-10742.988148
0.106163,0.106163,-10603.910649
0.067389,0.067389,-10287.649418
0.043786,0.043786,-10246.501334
0.187333,0.187333,-11625.384203
0.064756,0.064756,-10274.906642
0.025541,0.025541,-10419.762112
0.104636,0.104636,-10588.185707
0.178467,0.178467,-11501.423835
0.155592,0.155592,-11192.740650
0.029638,0.029638,-10353.118036
0.059796,0.059796,-10255.443625
0.047434,0.047434,-10239.576450
0.185527,0.185527,-11599.953971
0.055857,0.055857,-10244.784295
0.033876,0.033876,-10304.436698
0.091023,0.091023,-10457.734826
0.122356,0.122356,-10781.470119
0.031702,0.031702,-10327.171795
0.004902,0.004902,-11657.355445
0.018953,0.018953,-10586.061452
0.130190,0.130190,-10873.475234
0.032690,0.032690,-10316.300973
0.051769,0.051769,-10238.951582
