# FBP,BGP,LogLik
0.030225,0.030225,-8373.244711
0.079775,0.079775,-8356.511365
0.048171,0.048171,-8246.770182
0.068691,0.068691,-8288.630456
0.102626,0.102626,-8559.533048
0.133325,0.133325,-8922.937509
0.021182,0.021182,-8561.094985
0.026179,0.026179,-8441.592120
0.064396,0.064396,-8269.506794
0.132313,0.132313,-8909.684846
0.169301,0.169301,-9438.830553
0.110651,0.110651,-8646.088705
0.170890,0.170890,-9463.439472
0.076968,0.076968,-8337.052359
0.063358,0.063358,-8265.579220
0.070853,0.070853,-8299.891588
0.034216,0.034216,-8324.048165
0.165823,0.165823,-9385.463453
0.067734,0.067734,-8283.984065
0.110474,0.110474,-8644.103289
0.115710,0.115710,-8703.965926
0.104307,0.104307,-8577.095569
0.000538,0.000538,-11884.833494
0.197669,0.197669,-9898.568430
0.181068,0.181068,-9624.344013
0.041527,0.041527,-8268.551821
0.058498,0.058498,-8251.188329
0.104002,0.104002,-8573.890332
0.180382,0.180382,-9613.321591
0.196726,0.196726,-9882.613943
0.051508,0.051508,-8243.748451
0.112872,0.112872,-8671.190803
