# FBP,BGP,LogLik
0.150622,0.150622,-10134.217605
0.116561,0.116561,-9739.883667
0.123334,0.123334,-9812.382251
0.065056,0.065056,-9333.259153
0.015009,0.015009,-9757.903814
0.119064,0.119064,-9766.302153
0.148700,0.148700,-10110.119711
0.115213,0.115213,-9725.846554
0.120232,0.120232,-9778.775296
0.139484,0.139484,-9997.469424
0.008960,0.008960,-10119.687156
0.044738,0.044738,-9303.914530
0.122773,0.122773,-9806.253588
0.027124,0.027124,-9438.552377
0.054058,0.054058,-9301.531445
0.009003,0.009003,-10116.106079
0.043057,0.043057,-9308.130848
0.002320,0.002320,-11237.432670
0.163661,0.163661,-10302.984839
0.117551,0.117551,-9750.279932
0.109338,0.109338,-9666.293615
0.001123,0.001123,-11881.073808
0.170025,0.170025,-10388.583082
0.000014,0.000014,-15914.804439
0.157464,0.157464,-10221.641694
0.043790,0.043790,-9306.126651
0.164040,0.164040,-10308.027935
0.025825,0.025825,-9459.615284
0.109468,0.109468,-9667.577062
0.005891,0.005891,-10447.949496
0.110930,0.110930,-9682.163365
0.026601,0.026601,-9446.764245
