# FBP,BGP,LogLik
0.064874,0.064874,-10167.525429
0.035536,0.035536,-10190.784224
0.025426,0.025426,-10330.587963
0.101937,0.101937,-10456.525592
0.014106,0.014106,-10708.739107
0.141967,0.141967,-10928.958647
0.068377,0.068377,-10184.676937
0.198525,0.198525,-11731.666280
0.012571,0.012571,-10796.522973
0.009714,0.009714,-11004.623235
0.050362,0.050362,-10132.974680
0.070322,0.070322,-10195.388211
0.162649,0.162649,-11208.712435
0.165935,0.165935,-11254.789753
0.144717,0.144717,-10965.039959
0.165145,0.165145,-11243.682256
0.145669,0.145669,-10977.607174
0.174601,0.174601,-11378.222607
0.092903,0.092903,-10368.270976
0.055288,0.055288,-10137.084934
0.125892,0.125892,-10726.201397
0.072914,0.072914,-10210.878837
0.013529,0.013529,-10740.158390
0.171167,0.171167,-11328.999150
0.166819,0.166819,-11267.262812
0.099263,0.099263,-10429.494163
0.093203,0.093203,-10371.061483
0.023773,0.023773,-10366.347083
0.025180,0.025180,-10335.625861
0.159552,0.159552,-11165.651704
0.170802,0.170802,-11323.787185
0.001136,0.001136,-13044.432339
