# FBP,BGP,LogLik
0.045592,0.045592,-10219.760431
0.179770,0.179770,-11541.257876
0.164913,0.164913,-11330.114858
0.078815,0.078815,-10340.017085
0.162695,0.162695,-11299.234996
0.169850,0.169850,-11399.464870
0.056332,0.056332,-10223.902643
0.023030,0.023030,-10450.898224
0.020184,0.020184,-10526.053465
0.176150,0.176150,-11489.159011
0.098880,0.098880,-10516.638219
0.134291,0.134291,-10921.727369
0.078012,0.078012,-10334.108614
0.156050,0.156050,-11207.830763
0.164843,0.164843,-11329.131298
0.178507,0.178507,-11523.041229
0.128354,0.128354,-10847.809255
0.178424,0.178424,-11521.844351
0.173371,0.173371,-11449.431212
0.054329,0.054329,-10219.867222
0.117710,0.117710,-10720.666213
0.052432,0.052432,-10217.304745
0.127564,0.127564,-10838.124862
0.179430,0.179430,-11536.346240
0.096628,0.096628,-10494.402090
0.164912,0.164912,-11330.100100
0.003421,0.003421,-11969.882428
0.173429,0.173429,-11450.258638
0.188841,0.188841,-11673.535781
0.062681,0.062681,-10244.694264
0.141929,0.141929,-11019.625393
0.163846,0.163846,-11315.239502
