# FBP,BGP,LogLik
0.009273,0.009273,-11283.242013
0.101122,0.101122,-10648.247175
0.021305,0.021305,-10672.955599
0.121736,0.121736,-10854.506288
0.144197,0.144197,-11108.594891
0.157156,0.157156,-11265.408125
0.118002,0.118002,-10814.931372
0.197860,0.197860,-11794.283514
0.071980,0.071980,-10429.300710
0.002266,0.002266,-12581.886119
0.163684,0.163684,-11346.745731
0.090467,0.090467,-10555.862236
0.108517,0.108517,-10718.576318
0.169401,0.169401,-11419.146429
0.052398,0.052398,-10369.152336
0.065350,0.065350,-10398.159194
0.019342,0.019342,-10732.703004
0.136358,0.136358,-11017.111292
0.042599,0.042599,-10387.226263
0.170648,0.170648,-11435.077067
0.122054,0.122054,-10857.925294
0.182273,0.182273,-11585.918192
0.012199,0.012199,-11061.451041
0.198342,0.198342,-11800.835699
0.079559,0.079559,-10475.020686
0.109133,0.109133,-10724.635778
0.128747,0.128747,-10931.051362
0.097056,0.097056,-10611.634250
0.105578,0.105578,-10690.078022
0.083431,0.083431,-10501.890276
0.037377,0.037377,-10417.514125
0.193889,0.193889,-11740.557036
