# FBP,BGP,LogLik
0.122817,0.122817,-8939.364930
0.044874,0.044874,-8342.551112
0.168811,0.168811,-9588.337254
0.024482,0.024482,-8511.289004
0.176230,0.176230,-9704.719368
0.122628,0.122628,-8936.991098
0.188074,0.188074,-9896.478272
0.057633,0.057633,-8357.136514
0.187076,0.187076,-9880.044402
0.127661,0.127661,-9001.113363
0.001998,0.001998,-10375.594618
0.020578,0.020578,-8596.847514
0.118574,0.118574,-8886.759703
0.019016,0.019016,-8639.750489
0.149575,0.149575,-9300.851379
0.134394,0.134394,-9089.775194
0.037468,0.037468,-8367.013528
0.127385,0.127385,-8997.544752
0.113344,0.113344,-8823.949917
0.049267,0.049267,-8340.754645
0.141513,0.141513,-9186.897517
0.050261,0.050261,-8341.436399
0.172946,0.172946,-9652.827543
0.079248,0.079248,-8482.385952
0.099054,0.099054,-8664.949415
0.132265,0.132265,-9061.395367
0.176593,0.176593,-9710.482072
0.091233,0.091233,-8586.912794
0.130980,0.130980,-9044.414942
0.119370,0.119370,-8896.522631
0.014430,0.014430,-8806.140081
0.126578,0.126578,-8987.152474
