# FBP,BGP,LogLik
0.074851,0.074851,-9860.843616
0.078719,0.078719,-9887.641405
0.064733,0.064733,-9803.328630
0.177844,0.177844,-11024.598020
0.079151,0.079151,-9890.777456
0.042186,0.042186,-9773.415083
0.157003,0.157003,-10739.500922
0.162505,0.162505,-10813.073155
0.069082,0.069082,-9825.611607
0.164274,0.164274,-10836.995639
0.141133,0.141133,-10534.753784
0.022001,0.022001,-9998.882652
0.073628,0.073628,-9852.876913
0.170416,0.170416,-10921.018672
0.074589,0.074589,-9859.116280
0.173016,0.173016,-10957.030523
0.089092,0.089092,-9970.091617
0.112924,0.112924,-10203.780835
0.077878,0.077878,-9881.611314
0.122674,0.122674,-10312.678226
0.104805,0.104805,-10118.421202
0.168500,0.168500,-10894.652989
0.193472,0.193472,-11249.109846
0.057839,0.057839,-9776.949358
0.030855,0.030855,-9850.357298
0.065507,0.065507,-9806.996849
0.142495,0.142495,-10551.856750
0.042149,0.042149,-9773.529662
0.064386,0.064386,-9801.721651
0.186995,0.186995,-11154.993609
0.150674,0.150674,-10656.464814
0.190707,0.190707,-11208.753738
