# FBP,BGP,LogLik
0.142032,0.142032,-10058.668975
0.191702,0.191702,-10764.498048
0.085963,0.085963,-9435.379873
0.174576,0.174576,-10509.343936
0.071192,0.071192,-9326.726263
0.185953,0.185953,-10677.577202
0.029756,0.029756,-9355.042394
0.188006,0.188006,-10708.472901
0.166543,0.166543,-10393.711259
0.169211,0.169211,-10431.816425
0.024785,0.024785,-9433.970777
0.119297,0.119297,-9776.576429
0.003278,0.003278,-10961.713460
0.144237,0.144237,-10087.607886
0.001548,0.001548,-11649.940837
0.016964,0.016964,-9646.427485
0.045100,0.045100,-9254.725211
0.175025,0.175025,-10515.887736
0.072715,0.072715,-9336.250585
0.107992,0.107992,-9649.373124
0.113621,0.113621,-9711.461072
0.045093,0.045093,-9254.737644
0.114429,0.114429,-9720.589547
0.132190,0.132190,-9932.710356
0.059649,0.059649,-9270.584861
0.083725,0.083725,-9416.790188
0.090618,0.090618,-9476.146270
0.186470,0.186470,-10685.348139
0.117499,0.117499,-9755.687263
0.189650,0.189650,-10733.338577
0.111207,0.111207,-9684.521070
0.100112,0.100112,-9567.069726
