# FBP,BGP,LogLik
0.041168,0.041168,-7970.455203
0.130009,0.130009,-8675.070109
0.187294,0.187294,-9550.787474
0.044716,0.044716,-7962.125235
0.045185,0.045185,-7961.498303
0.170364,0.170364,-9272.619939
0.165531,0.165531,-9196.003592
0.070341,0.070341,-8041.644012
0.053019,0.053019,-7964.908907
0.025478,0.025478,-8115.611208
0.197587,0.197587,-9727.040136
0.167069,0.167069,-9220.241991
0.179878,0.179878,-9427.109541
0.102736,0.102736,-8336.617774
0.022877,0.022877,-8166.070598
0.010516,0.010516,-8651.715438
0.066116,0.066116,-8015.992513
0.184066,0.184066,-9496.603613
0.189516,0.189516,-9588.388181
0.168233,0.168233,-9238.679331
0.031736,0.031736,-8031.085131
0.083985,0.083985,-8147.477504
0.049249,0.049249,-7960.190945
0.041070,0.041070,-7970.779498
0.136965,0.136965,-8770.751946
0.097222,0.097222,-8276.647619
0.064982,0.064982,-8009.776704
0.020043,0.020043,-8234.945200
0.108953,0.108953,-8407.998060
0.069405,0.069405,-8035.635276
0.078219,0.078219,-8098.889097
0.062102,0.062102,-7995.380944
