# FBP,BGP,LogLik
0.081889,0.081889,-11086.756663
0.043656,0.043656,-10951.535751
0.088352,0.088352,-11139.498826
0.099026,0.099026,-11237.315664
0.188149,0.188149,-12315.705555
0.085981,0.085981,-11119.515458
0.172451,0.172451,-12106.872753
0.033365,0.033365,-11015.728886
0.109034,0.109034,-11338.774696
0.118156,0.118156,-11437.772707
0.118744,0.118744,-11444.340895
0.100430,0.100430,-11251.038959
0.153429,0.153429,-11861.030406
0.034573,0.034573,-11004.098961
0.013621,0.013621,-11529.067205
0.028544,0.028544,-11076.634485
0.112646,0.112646,-11377.307061
0.049945,0.049945,-10942.567325
0.147707,0.147707,-11789.031461
0.012571,0.012571,-11589.873071
0.181799,0.181799,-12230.682666
0.190342,0.190342,-12345.229995
0.157130,0.157130,-11908.123391
0.175591,0.175591,-12148.266650
0.075669,0.075669,-11041.635687
0.031919,0.031919,-11031.432585
0.039990,0.039990,-10966.179953
0.100254,0.100254,-11249.311557
0.132277,0.132277,-11600.697945
0.113758,0.113758,-11389.348208
0.020988,0.020988,-11236.682384
0.145448,0.145448,-11760.901054
