# FBP,BGP,LogLik
0.031507,0.031507,-8975.506202
0.127782,0.127782,-9462.377486
0.009792,0.009792,-9767.100717
0.140460,0.140460,-9620.812573
0.183956,0.183956,-10228.560760
0.141791,0.141791,-9637.996601
0.112127,0.112127,-9281.689874
0.158841,0.158841,-9866.534867
0.149693,0.149693,-9742.040766
0.118132,0.118132,-9348.834965
0.039405,0.039405,-8900.951454
0.001566,0.001566,-11539.507002
0.091461,0.091461,-9075.890413
0.048208,0.048208,-8868.263107
0.045426,0.045426,-8874.072728
0.101339,0.101339,-9168.864408
0.075079,0.075079,-8950.042742
0.100811,0.100811,-9163.626279
0.053855,0.053855,-8866.893038
0.122023,0.122023,-9393.824494
0.124397,0.124397,-9421.804691
0.041783,0.041783,-8887.755369
0.113494,0.113494,-9296.727106
0.089043,0.089043,-9054.885324
0.193885,0.193885,-10379.275988
0.144357,0.144357,-9671.406839
0.036378,0.036378,-8923.384375
0.176406,0.176406,-10116.768567
0.095404,0.095404,-9111.685546
0.169371,0.169371,-10014.863187
0.166182,0.166182,-9969.387499
0.003470,0.003470,-10736.141024
