# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.031507,0.031507,-9543.579432, -9598.339121
2,0.127782,0.127782,-9374.128959, -9395.231767
2,0.009792,0.009792,-10705.278010, -10812.526158
2,0.140460,0.140460,-9496.744492, -9499.978423
2,0.183956,0.183956,-10024.293316, -10057.656640
2,0.141791,0.141791,-9510.553388, -9538.750847
2,0.112127,0.112127,-9248.217992, -9305.861001
2,0.158841,0.158841,-9701.506512, -9721.233692
2,0.149693,0.149693,-9595.922744, -9631.979148
2,0.118132,0.118132,-9292.819000, -9297.436113
2,0.039405,0.039405,-9388.810627, -9433.384323
2,0.001566,0.001566,-13045.835307, -13193.429212
2,0.091461,0.091461,-9137.833433, -9201.702883
2,0.048208,0.048208,-9280.588151, -9315.980049
2,0.045426,0.045426,-9309.080220, -9329.109416
2,0.101339,0.101339,-9181.407299, -9206.903728
2,0.075079,0.075079,-9113.488099, -9117.412435
2,0.100811,0.100811,-9178.622022, -9190.214292
2,0.053855,0.053855,-9215.483673, -9237.266641
2,0.122023,0.122023,-9324.247613, -9337.399430
2,0.124397,0.124397,-9344.335695, -9348.939299
2,0.041783,0.041783,-9386.270702, -9390.965654
2,0.113494,0.113494,-9257.940592, -9276.923350
2,0.089043,0.089043,-9130.141241, -9204.784653
2,0.193885,0.193885,-10163.845776, -10253.199734
2,0.144357,0.144357,-9537.647933, -9561.260943
2,0.036378,0.036378,-9440.310895, -9477.950446
2,0.176406,0.176406,-9922.533880, -9926.630303
2,0.095404,0.095404,-9152.987694, -9208.759295
2,0.169371,0.169371,-9831.286256, -9845.538731
2,0.166182,0.166182,-9791.088065, -9794.969819
2,0.003470,0.003470,-12001.384329, -12054.678901
3,0.031507,0.031507,-8975.506202, -9232.419406
3,0.127782,0.127782,-9559.408121, -9590.833226
3,0.009792,0.009792,-9767.100717, -10216.949174
3,0.140460,0.140460,-9650.379204, -9702.855958
3,0.183956,0.183956,-10195.629378, -10231.411145
3,0.141791,0.141791,-9660.907217, -9710.477698
3,0.112127,0.112127,-9346.579729, -9484.759138
3,0.158841,0.158841,-9874.752929, -9942.131667
3,0.149693,0.149693,-9750.674385, -9821.089676
3,0.118132,0.118132,-9459.667256, -9499.370285
