# FBP,BGP,LogLik
0.194265,0.194265,-10308.030997
0.023821,0.023821,-9008.796188
0.176678,0.176678,-10040.612122
0.108154,0.108154,-9170.932312
0.112266,0.112266,-9213.496362
0.196131,0.196131,-10337.292459
0.190272,0.190272,-10245.984819
0.159722,0.159722,-9797.920134
0.130317,0.130317,-9417.149627
0.135540,0.135540,-9480.677851
0.026694,0.026694,-8958.279993
0.093481,0.093481,-9032.600456
0.085833,0.085833,-8970.160329
0.020382,0.020382,-9086.708641
0.002266,0.002266,-10720.244809
0.003254,0.003254,-10415.734061
0.147493,0.147493,-9632.957315
0.089491,0.089491,-8999.110025
0.098115,0.098115,-9073.829067
0.050711,0.050711,-8811.736333
0.108168,0.108168,-9171.067823
0.025441,0.025441,-8978.897478
0.032710,0.032710,-8883.731221
0.163529,0.163529,-9851.048091
0.005486,0.005486,-9990.510309
0.183203,0.183203,-10138.029677
0.067638,0.067638,-8855.982439
0.186432,0.186432,-10187.030621
0.012740,0.012740,-9369.488831
0.062540,0.062540,-8834.967701
0.118634,0.118634,-9282.354733
0.187561,0.187561,-10204.289828
