# FBP,BGP,LogLik
0.071973,0.071973,-8585.089154
0.159547,0.159547,-9542.733876
0.125584,0.125584,-9088.971449
0.007666,0.007666,-9376.599668
0.109296,0.109296,-8902.750644
0.172382,0.172382,-9733.546187
0.113515,0.113515,-8948.716360
0.035166,0.035166,-8555.350746
0.102075,0.102075,-8828.127218
0.151389,0.151389,-9426.632003
0.022021,0.022021,-8727.383550
0.163420,0.163420,-9599.292961
0.033496,0.033496,-8568.015346
0.106815,0.106815,-8876.522736
0.077149,0.077149,-8617.506668
0.049725,0.049725,-8511.570015
0.129487,0.129487,-9136.895523
0.007478,0.007478,-9394.440809
0.152009,0.152009,-9435.308942
0.105388,0.105388,-8861.709136
0.175154,0.175154,-9775.992161
0.104144,0.104144,-8848.960726
0.007007,0.007007,-9441.665891
0.028720,0.028720,-8616.748374
0.159121,0.159121,-9536.574344
0.098395,0.098395,-8792.193516
0.088376,0.088376,-8702.316762
0.063687,0.063687,-8543.696797
0.056910,0.056910,-8521.296669
0.193177,0.193177,-10062.109746
0.086594,0.086594,-8687.655122
0.176801,0.176801,-9801.405531
