# FBP,BGP,LogLik
0.133667,0.133667,-9515.510746
0.146391,0.146391,-9677.960545
0.118916,0.118916,-9340.619399
0.190798,0.190798,-10313.658098
0.048021,0.048021,-8851.596535
0.180765,0.180765,-10161.600546
0.196346,0.196346,-10399.698896
0.000710,0.000710,-11873.365396
0.086228,0.086228,-9019.932893
0.135214,0.135214,-9534.728113
0.122907,0.122907,-9386.388735
0.197849,0.197849,-10423.244431
0.132074,0.132074,-9495.890582
0.123489,0.123489,-9393.164714
0.185266,0.185266,-10229.241020
0.180423,0.180423,-10156.492838
0.166837,0.166837,-9958.364825
0.081475,0.081475,-8983.448746
0.139500,0.139500,-9588.738539
0.191200,0.191200,-10319.846693
0.047977,0.047977,-8851.631980
0.097596,0.097596,-9118.987215
0.151514,0.151514,-9746.086335
0.119553,0.119553,-9347.842092
0.156750,0.156750,-9817.215361
0.052802,0.052802,-8852.084104
0.026165,0.026165,-9010.650353
0.094243,0.094243,-9088.179930
0.132963,0.132963,-9506.821404
0.119509,0.119509,-9347.344390
0.122135,0.122135,-9377.441186
0.018532,0.018532,-9189.076279
