# FBP,BGP,LogLik
0.041168,0.041168,-9671.272348
0.130009,0.130009,-10267.364610
0.187294,0.187294,-11026.317731
0.044716,0.044716,-9659.157588
0.045185,0.045185,-9658.040998
0.170364,0.170364,-10787.148427
0.165531,0.165531,-10720.978027
0.070341,0.070341,-9712.698955
0.053019,0.053019,-9653.482597
0.025478,0.025478,-9836.794993
0.197587,0.197587,-11177.064892
0.167069,0.167069,-10741.926231
0.179878,0.179878,-10920.179124
0.102736,0.102736,-9969.645544
0.022877,0.022877,-9891.789164
0.010516,0.010516,-10412.901451
0.066116,0.066116,-9691.408231
0.184066,0.184066,-10979.855846
0.189516,0.189516,-11058.526054
0.168233,0.168233,-10757.851807
0.031736,0.031736,-9743.097982
0.083985,0.083985,-9803.654003
0.049249,0.049249,-9652.560688
0.041070,0.041070,-9671.703040
0.136965,0.136965,-10351.168410
0.097222,0.097222,-9916.854973
0.064982,0.064982,-9686.349095
0.020043,0.020043,-9966.326177
0.108953,0.108953,-10032.524634
0.069405,0.069405,-9707.664153
0.078219,0.078219,-9761.522520
0.062102,0.062102,-9674.867809
