# FBP,BGP,LogLik
0.181496,0.181496,-11789.006257
0.048119,0.048119,-10680.505797
0.180472,0.180472,-11776.417910
0.116821,0.116821,-11067.637569
0.196667,0.196667,-11979.032295
0.169865,0.169865,-11647.896695
0.002218,0.002218,-12933.680726
0.003024,0.003024,-12632.632774
0.148688,0.148688,-11402.294477
0.103359,0.103359,-10943.923597
0.151073,0.151073,-11429.160887
0.117938,0.117938,-11078.463638
0.046456,0.046456,-10684.439535
0.157321,0.157321,-11500.538251
0.006207,0.006207,-11959.808118
0.161303,0.161303,-11546.742226
0.133017,0.133017,-11231.569319
0.134655,0.134655,-11248.905850
0.008772,0.008772,-11656.423597
0.041955,0.041955,-10701.812353
0.097787,0.097787,-10896.912168
0.088413,0.088413,-10824.635576
0.005293,0.005293,-12104.750911
0.067166,0.067166,-10704.143977
0.193493,0.193493,-11938.730674
0.061313,0.061313,-10685.770006
0.126557,0.126557,-11164.470730
0.136339,0.136339,-11266.859147
0.124733,0.124733,-11145.917795
0.057939,0.057939,-10679.128132
0.114338,0.114338,-11043.855601
0.140819,0.140819,-11315.251632
