# FBP,BGP,LogLik
0.064874,0.064874,-8539.355868
0.035536,0.035536,-8559.600302
0.025426,0.025426,-8691.926398
0.101937,0.101937,-8826.789347
0.014106,0.014106,-9048.748337
0.141967,0.141967,-9311.192124
0.068377,0.068377,-8556.229174
0.198525,0.198525,-10173.202649
0.012571,0.012571,-9131.415629
0.009714,0.009714,-9327.207838
0.050362,0.050362,-8505.129758
0.070322,0.070322,-8566.774696
0.162649,0.162649,-9606.137568
0.165935,0.165935,-9655.283367
0.144717,0.144717,-9348.899223
0.165145,0.165145,-9643.421608
0.145669,0.145669,-9362.056018
0.174601,0.174601,-9787.719194
0.092903,0.092903,-8738.273546
0.055288,0.055288,-8509.355130
0.125892,0.125892,-9101.158191
0.072914,0.072914,-8582.039941
0.013529,0.013529,-9078.342036
0.171167,0.171167,-9734.769012
0.166819,0.166819,-9668.614439
0.099263,0.099263,-8799.609630
0.093203,0.093203,-8741.062416
0.023773,0.023773,-8725.731738
0.025180,0.025180,-8696.690040
0.159552,0.159552,-9560.353392
0.170802,0.170802,-9729.173034
0.001136,0.001136,-11239.440566
