# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.170717,0.170717,-9206.885879, -9309.315405
2,0.032387,0.032387,-8595.206926, -8866.541716
2,0.077730,0.077730,-8282.370903, -8463.293057
2,0.110837,0.110837,-8478.470839, -8674.204013
2,0.035588,0.035588,-8527.890118, -8819.407404
2,0.140131,0.140131,-8789.190764, -9028.166629
2,0.156261,0.156261,-8999.266693, -9163.793198
2,0.126917,0.126917,-8636.496948, -8780.082928
2,0.172362,0.172362,-9231.574018, -9371.693441
2,0.026140,0.026140,-8767.249941, -8834.919279
2,0.000659,0.000659,-13062.153459, -13474.956525
2,0.053388,0.053388,-8316.130310, -8523.692296
2,0.168007,0.168007,-9166.677160, -9286.363615
2,0.025395,0.025395,-8792.249472, -8871.842420
2,0.152768,0.152768,-8951.745859, -9223.580418
2,0.185860,0.185860,-9441.840122, -9528.241393
2,0.112154,0.112154,-8490.133356, -8711.831463
2,0.176608,0.176608,-9296.265211, -9358.413165
2,0.049621,0.049621,-8343.266266, -8542.839007
2,0.144564,0.144564,-8844.484514, -8849.089681
2,0.156027,0.156027,-8996.038829, -9176.162802
2,0.097499,0.097499,-8375.205200, -8497.254087
2,0.120551,0.120551,-8569.995275, -8659.358178
2,0.017779,0.017779,-9127.538886, -9281.978034
2,0.055267,0.055267,-8305.318025, -8364.038518
2,0.015359,0.015359,-9277.039621, -9482.272790
2,0.047888,0.047888,-8358.419375, -8546.258699
2,0.178514,0.178514,-9325.750695, -9411.699073
2,0.006169,0.006169,-10301.966504, -10507.038610
2,0.099366,0.099366,-8387.929328, -8468.972862
2,0.104533,0.104533,-8426.176746, -8590.757255
2,0.057154,0.057154,-8296.135203, -8461.096843
3,0.170717,0.170717,-9416.043064, -9564.242183
3,0.032387,0.032387,-8371.398962, -8536.573661
3,0.077730,0.077730,-8329.048352, -8592.902859
3,0.110837,0.110837,-8626.377173, -8770.559392
3,0.035588,0.035588,-8248.401169, -8478.092692
3,0.140131,0.140131,-8975.368187, -9065.295343
3,0.156261,0.156261,-9197.637397, -9264.448596
3,0.126917,0.126917,-8809.176165, -8972.188823
3,0.172362,0.172362,-9437.564375, -9534.952752
3,0.026140,0.026140,-8349.240882, -8546.270455
3,0.000659,0.000659,-11008.156336, -11612.091178
3,0.053388,0.053388,-8278.756731, -8515.066653
3,0.168007,0.168007,-9375.423800, -9464.908526
3,0.025395,0.025395,-8482.769288, -8759.087535
3,0.152768,0.152768,-9152.023031, -9260.341486
3,0.185860,0.185860,-9656.808504, -9685.899396
3,0.112154,0.112154,-8623.485776, -8710.649099
3,0.176608,0.176608,-9508.521053, -9702.512407
3,0.049621,0.049621,-8266.450405, -8483.691406
3,0.144564,0.144564,-9038.469562, -9135.515077
3,0.156027,0.156027,-9196.492315, -9271.227538
3,0.097499,0.097499,-8495.440145, -8569.375114
3,0.120551,0.120551,-8719.627549, -8833.041595
3,0.017779,0.017779,-8561.579208, -8948.531231
3,0.055267,0.055267,-8210.773076, -8414.526358
3,0.015359,0.015359,-8615.129035, -8927.330574
3,0.047888,0.047888,-8264.694274, -8510.287510
3,0.178514,0.178514,-9538.673603, -9588.860998
3,0.006169,0.006169,-9226.060371, -9737.961288
3,0.099366,0.099366,-8513.913481, -8646.923891
3,0.104533,0.104533,-8548.760006, -8720.066268
3,0.057154,0.057154,-8268.412114, -8509.655124
4,0.170717,0.170717,-9622.617885, -9771.215693
4,0.032387,0.032387,-8459.971264, -8641.489492
4,0.077730,0.077730,-8465.105241, -8725.096020
4,0.110837,0.110837,-8809.718460, -8889.292270
4,0.035588,0.035588,-8387.326676, -8744.720051
4,0.140131,0.140131,-9172.699676, -9269.161029
4,0.156261,0.156261,-9391.292126, -9452.983534
4,0.126917,0.126917,-8991.072046, -9087.335803
4,0.172362,0.172362,-9647.309681, -9716.868411
4,0.026140,0.026140,-8523.691019, -8806.178851
4,0.000659,0.000659,-10960.639349, -11523.070240
4,0.053388,0.053388,-8359.353207, -8535.917922
4,0.168007,0.168007,-9571.893715, -9692.108589
4,0.025395,0.025395,-8541.447765, -8946.344047
4,0.152768,0.152768,-9352.038695, -9467.343456
4,0.185860,0.185860,-9947.234344, -10086.362965
4,0.112154,0.112154,-8809.830947, -8943.123300
4,0.176608,0.176608,-9712.180607, -9793.042890
4,0.049621,0.049621,-8405.390448, -8621.460681
4,0.144564,0.144564,-9230.679188, -9404.568837
4,0.156027,0.156027,-9397.290520, -9450.879987
4,0.097499,0.097499,-9046.935518, -9177.531524
4,0.120551,0.120551,-8922.682467, -9056.770125
4,0.017779,0.017779,-8600.588399, -9013.350094
4,0.055267,0.055267,-8367.787178, -8552.441676
4,0.015359,0.015359,-8727.625736, -9055.669552
4,0.047888,0.047888,-8360.317786, -8781.442868
4,0.178514,0.178514,-9741.224438, -9810.603978
4,0.006169,0.006169,-9290.048797, -9673.983372
4,0.099366,0.099366,-8688.732916, -8874.618222
4,0.104533,0.104533,-8735.429097, -8941.326450
4,0.057154,0.057154,-8393.828637, -8672.525551
5,0.170717,0.170717,-9811.387065, -9977.514371
5,0.032387,0.032387,-8661.680675, -9088.850241
5,0.077730,0.077730,-8666.929865, -8895.846782
5,0.110837,0.110837,-9002.423317, -9125.142387
5,0.035588,0.035588,-8645.413629, -8907.944706
5,0.140131,0.140131,-9358.011894, -9591.367335
5,0.156261,0.156261,-9582.880796, -9672.561767
5,0.126917,0.126917,-9496.257284, -9604.319207
5,0.172362,0.172362,-9952.785617, -10031.384167
5,0.026140,0.026140,-8764.983229, -9113.353365
5,0.000659,0.000659,-11731.312114, -12149.958019
5,0.053388,0.053388,-8550.845020, -8796.125664
5,0.168007,0.168007,-9766.246716, -9842.390392
5,0.025395,0.025395,-8758.692052, -9092.660118
5,0.152768,0.152768,-9537.184813, -9631.613252
5,0.185860,0.185860,-10128.471305, -10184.994820
5,0.112154,0.112154,-9010.406180, -9143.264175
