# FBP,BGP,LogLik
0.161221,0.161221,-11485.139503
0.047249,0.047249,-10439.025467
0.023187,0.023187,-10656.558682
0.006083,0.006083,-11633.855563
0.114829,0.114829,-10913.191236
0.132394,0.132394,-11118.248631
0.178966,0.178966,-11724.349578
0.012354,0.012354,-11060.104330
0.078383,0.078383,-10565.101920
0.032619,0.032619,-10509.791306
0.100441,0.100441,-10760.333969
0.047684,0.047684,-10438.746302
0.082208,0.082208,-10594.604765
0.073724,0.073724,-10532.245779
0.138001,0.138001,-11187.041139
0.148382,0.148382,-11317.906625
0.084932,0.084932,-10616.883213
0.048802,0.048802,-10438.399312
0.158931,0.158931,-11454.923673
0.169591,0.169591,-11596.901449
0.108003,0.108003,-10838.689825
0.049914,0.049914,-10438.565387
0.156779,0.156779,-11426.675405
0.071207,0.071207,-10516.057153
0.183739,0.183739,-11790.070311
0.053344,0.053344,-10442.053570
0.188052,0.188052,-11849.920444
0.085583,0.085583,-10622.345512
0.150655,0.150655,-11347.110683
0.041779,0.041779,-10450.207914
0.124960,0.124960,-11029.373505
0.116440,0.116440,-10931.241856
