# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.122476,0.122476,-12213.553748, -12295.467286
2,0.107584,0.107584,-12360.428564, -12515.729791
2,0.061191,0.061191,-13401.914734, -13462.320958
2,0.098074,0.098074,-12490.605958, -12639.875234
2,0.054691,0.054691,-13665.272627, -13791.283314
2,0.091164,0.091164,-12973.063536, -12985.937783
2,0.153763,0.153763,-12077.689532, -12127.446753
2,0.125098,0.125098,-12193.915724, -12294.712873
2,0.136107,0.136107,-12129.189584, -12181.958944
2,0.178443,0.178443,-12094.086889, -12147.627693
2,0.010588,0.010588,-18448.061671, -18460.270964
2,0.039789,0.039789,-14478.507870, -14733.930704
2,0.144839,0.144839,-12096.302589, -12117.673666
2,0.081647,0.081647,-12801.001539, -12872.226256
2,0.130043,0.130043,-12161.425944, -12233.729596
2,0.179553,0.179553,-12096.912398, -12219.521390
2,0.147201,0.147201,-12089.964119, -12167.209548
2,0.186623,0.186623,-12118.736326, -12144.357277
2,0.030388,0.030388,-15227.031848, -15288.283952
2,0.151326,0.151326,-12081.354310, -12175.061788
2,0.140525,0.140525,-12110.638241, -12209.574946
2,0.001511,0.001511,-24792.825308, -24840.922517
2,0.008595,0.008595,-19112.225886, -19150.734629
2,0.006754,0.006754,-19885.232361, -19942.031877
2,0.105523,0.105523,-12385.992759, -12556.074876
2,0.155302,0.155302,-12075.904500, -12172.547526
2,0.081072,0.081072,-12814.224812, -12931.925560
2,0.000646,0.000646,-27587.186033, -27604.970598
2,0.034979,0.034979,-14830.618959, -14930.006254
2,0.189701,0.189701,-12130.235822, -12206.402298
2,0.048932,0.048932,-14213.209246, -14242.943516
2,0.170677,0.170677,-12079.079224, -12174.049719
3,0.122476,0.122476,-11534.622529, -11830.384406
3,0.107584,0.107584,-11595.113090, -12080.277084
3,0.061191,0.061191,-12248.406144, -12534.489697
3,0.098074,0.098074,-11662.779134, -11956.506017
3,0.054691,0.054691,-12946.257382, -13151.323917
3,0.091164,0.091164,-11728.930958, -11934.121592
3,0.153763,0.153763,-11546.042020, -12035.959788
3,0.125098,0.125098,-11528.950507, -11809.203159
3,0.136107,0.136107,-11728.656084, -12053.601487
3,0.178443,0.178443,-11824.963701, -12113.459966
3,0.010588,0.010588,-16026.636272, -16441.650968
3,0.039789,0.039789,-13023.155790, -13450.758611
3,0.144839,0.144839,-11526.564503, -11868.113634
3,0.081647,0.081647,-11847.747143, -12299.766740
3,0.130043,0.130043,-11521.893149, -11846.751929
3,0.179553,0.179553,-11661.556308, -11948.437304
3,0.147201,0.147201,-11530.578105, -11796.319755
3,0.186623,0.186623,-11706.736577, -11777.552718
3,0.030388,0.030388,-13582.377352, -14058.868202
3,0.151326,0.151326,-11539.575332, -11680.074772
3,0.140525,0.140525,-11521.460800, -11883.119036
3,0.001511,0.001511,-20917.029467, -21157.466340
3,0.008595,0.008595,-16530.716817, -16964.527888
3,0.006754,0.006754,-17122.363099, -17456.473736
3,0.105523,0.105523,-11607.669455, -12049.805430
3,0.155302,0.155302,-11550.551321, -12018.842724
3,0.081072,0.081072,-11856.094210, -12061.017496
3,0.000646,0.000646,-23109.878864, -23706.062259
3,0.034979,0.034979,-13284.752750, -13757.347011
3,0.189701,0.189701,-11728.043960, -12046.839216
3,0.048932,0.048932,-12629.284070, -13198.610883
3,0.170677,0.170677,-11612.665844, -11929.872432
4,0.122476,0.122476,-11333.963207, -11712.464705
4,0.107584,0.107584,-11376.699318, -11758.370445
4,0.061191,0.061191,-11597.953791, -12332.403019
4,0.098074,0.098074,-11377.365180, -11844.337115
4,0.054691,0.054691,-11747.274313, -12441.389807
4,0.091164,0.091164,-11406.426095, -11914.973951
4,0.153763,0.153763,-11424.393059, -11792.167270
4,0.125098,0.125098,-11286.735307, -11601.409524
4,0.136107,0.136107,-11330.238163, -11599.195427
4,0.178443,0.178443,-11552.646117, -11861.064157
4,0.010588,0.010588,-14510.003285, -15181.395804
4,0.039789,0.039789,-12118.481039, -12503.299151
4,0.144839,0.144839,-11398.362508, -11687.593034
4,0.081647,0.081647,-11424.263131, -11861.686573
4,0.130043,0.130043,-11298.224353, -11834.999943
4,0.179553,0.179553,-11597.562773, -11919.751678
4,0.147201,0.147201,-11343.644062, -11718.528992
4,0.186623,0.186623,-11635.112293, -11879.520645
4,0.030388,0.030388,-12564.573114, -13185.004101
4,0.151326,0.151326,-11414.849640, -11706.731722
4,0.140525,0.140525,-11313.517380, -11722.405018
4,0.001511,0.001511,-18192.819537, -19073.146503
4,0.008595,0.008595,-14795.272561, -15476.065579
4,0.006754,0.006754,-15315.940854, -16182.702185
4,0.105523,0.105523,-11259.178430, -11608.498688
4,0.155302,0.155302,-11420.197600, -11858.032073
4,0.081072,0.081072,-11428.890432, -11862.988501
4,0.000646,0.000646,-19876.256062, -20826.230420
4,0.034979,0.034979,-12302.796346, -12773.554593
4,0.189701,0.189701,-11678.003110, -12075.777436
4,0.048932,0.048932,-11894.647610, -12319.096661
4,0.170677,0.170677,-11573.599261, -12130.888638
5,0.122476,0.122476,-11101.848889, -11482.475428
5,0.107584,0.107584,-11051.293923, -11579.319995
5,0.061191,0.061191,-11231.362625, -11925.379504
