# FBP,BGP,LogLik
0.197316,0.197316,-12432.830764
0.075624,0.075624,-11027.266002
0.076422,0.076422,-11032.890916
0.010225,0.010225,-11685.081325
0.085334,0.085334,-11102.189774
0.003149,0.003149,-12711.710627
0.006019,0.006019,-12126.080049
0.067820,0.067820,-10978.137580
0.164194,0.164194,-11992.713883
0.091764,0.091764,-11158.553902
0.002968,0.002968,-12766.886276
0.032644,0.032644,-10989.700124
0.147985,0.147985,-11786.019148
0.147659,0.147659,-11781.942097
0.150905,0.150905,-11822.708438
0.070334,0.070334,-10992.721332
0.070455,0.070455,-10993.457700
0.160415,0.160415,-11943.906747
0.079628,0.079628,-11056.503621
0.145438,0.145438,-11754.245250
0.116225,0.116225,-11408.363336
0.072868,0.072868,-11008.651013
0.016001,0.016001,-11358.043311
0.023225,0.023225,-11135.499325
0.177912,0.177912,-12172.565140
0.090468,0.090468,-11146.812696
0.198801,0.198801,-12452.986867
0.072779,0.072779,-11008.072121
0.049991,0.049991,-10919.814316
0.070108,0.070108,-10991.359256
0.068617,0.068617,-10982.626036
0.127471,0.127471,-11536.871152
