# FBP,BGP,LogLik
0.130150,0.130150,-10169.289022
0.173092,0.173092,-10758.717582
0.005048,0.005048,-10873.046164
0.053381,0.053381,-9507.263171
0.100414,0.100414,-9826.301330
0.013490,0.013490,-10071.433153
0.198607,0.198607,-11145.667215
0.047292,0.047292,-9505.268010
0.074858,0.074858,-9603.220576
0.042802,0.042802,-9514.204813
0.021089,0.021089,-9781.168088
0.046496,0.046496,-9506.145826
0.060122,0.060122,-9524.596517
0.126888,0.126888,-10128.509476
0.056247,0.056247,-9512.897717
0.072455,0.072455,-9587.275532
0.001189,0.001189,-12219.972904
0.073144,0.073144,-9591.734182
0.106777,0.106777,-9893.632280
0.032403,0.032403,-9581.925287
0.119487,0.119487,-10038.565934
0.058630,0.058630,-9519.571561
0.126410,0.126410,-10122.585661
0.005239,0.005239,-10840.277338
0.177519,0.177519,-10824.131374
0.003224,0.003224,-11278.561437
0.025392,0.025392,-9683.301000
0.155432,0.155432,-10505.722173
0.009179,0.009179,-10365.736998
0.142200,0.142200,-10325.421634
0.194209,0.194209,-11077.319938
0.174337,0.174337,-10777.032438
