# FBP,BGP,LogLik
0.031507,0.031507,-8828.099391
0.127782,0.127782,-9375.437179
0.009792,0.009792,-9525.268093
0.140460,0.140460,-9538.685277
0.183956,0.183956,-10167.270335
0.141791,0.141791,-9556.403604
0.112127,0.112127,-9189.344950
0.158841,0.158841,-9792.342655
0.149693,0.149693,-9663.746482
0.118132,0.118132,-9258.511754
0.039405,0.039405,-8766.935165
0.001566,0.001566,-11106.089457
0.091461,0.091461,-8976.613909
0.048208,0.048208,-8744.706932
0.045426,0.045426,-8747.594379
0.101339,0.101339,-9072.947779
0.075079,0.075079,-8844.331256
0.100811,0.100811,-9067.534069
0.053855,0.053855,-8748.424319
0.122023,0.122023,-9304.841705
0.124397,0.124397,-9333.654523
0.041783,0.041783,-8756.940066
0.113494,0.113494,-9204.838680
0.089043,0.089043,-8954.748021
0.193885,0.193885,-10323.740152
0.144357,0.144357,-9590.860915
0.036378,0.036378,-8784.795383
0.176406,0.176406,-10051.346369
0.095404,0.095404,-9013.774145
0.169371,0.169371,-9945.786526
0.166182,0.166182,-9898.716306
0.003470,0.003470,-10389.411222
