# FBP,BGP,LogLik
0.074851,0.074851,-11045.554204
0.078719,0.078719,-11068.943397
0.064733,0.064733,-10998.391753
0.177844,0.177844,-12136.480673
0.079151,0.079151,-11071.714384
0.042186,0.042186,-11004.206151
0.157003,0.157003,-11869.400672
0.162505,0.162505,-11938.636159
0.069082,0.069082,-11015.936931
0.164274,0.164274,-11961.104907
0.141133,0.141133,-11675.830651
0.022001,0.022001,-11297.547292
0.073628,0.073628,-11038.721403
0.170416,0.170416,-12039.839360
0.074589,0.074589,-11044.067299
0.173016,0.173016,-12073.493218
0.089092,0.089092,-11143.332894
0.112924,0.112924,-11361.902988
0.077878,0.077878,-11063.633269
0.122674,0.122674,-11465.087465
0.104805,0.104805,-11281.387295
0.168500,0.168500,-12015.164684
0.193472,0.193472,-12344.213386
0.057839,0.057839,-10980.641203
0.030855,0.030855,-11111.972622
0.065507,0.065507,-11001.181706
0.142495,0.142495,-11692.040044
0.042149,0.042149,-11004.401257
0.064386,0.064386,-10997.185313
0.186995,0.186995,-12257.432722
0.150674,0.150674,-11791.037797
0.190707,0.190707,-12307.057342
