# FBP,BGP,LogLik
0.026371,0.026371,-10484.320027
0.005455,0.005455,-11693.849296
0.003350,0.003350,-12158.363341
0.169211,0.169211,-11439.501843
0.126285,0.126285,-10890.832700
0.128753,0.128753,-10920.112621
0.075226,0.075226,-10396.884106
0.010660,0.010660,-11103.373477
0.086237,0.086237,-10479.144291
0.031473,0.031473,-10405.420376
0.186919,0.186919,-11684.441906
0.175709,0.175709,-11528.370989
0.060184,0.060184,-10321.247274
0.003466,0.003466,-12125.442301
0.004185,0.004185,-11943.713224
0.105768,0.105768,-10662.601546
0.164631,0.164631,-11377.639996
0.068465,0.068465,-10356.704184
0.131489,0.131489,-10952.968470
0.171597,0.171597,-11471.986785
0.127245,0.127245,-10902.176940
0.001226,0.001226,-13161.967692
0.110228,0.110228,-10709.624398
0.034970,0.034970,-10367.837494
0.160013,0.160013,-11315.939075
0.082474,0.082474,-10448.975452
0.087840,0.087840,-10492.573609
0.060782,0.060782,-10323.219438
0.045911,0.045911,-10309.798381
0.031991,0.031991,-10399.113184
0.081535,0.081535,-10441.759612
0.107517,0.107517,-10680.843873
