# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.048644,0.048644,-12999.225651, -13085.644382
2,0.019371,0.019371,-14958.308870, -15016.660687
2,0.168245,0.168245,-11331.312024, -11372.157823
2,0.149412,0.149412,-11317.437025, -11322.042022
2,0.171668,0.171668,-11339.809772, -11418.044755
2,0.076808,0.076808,-12007.760473, -12117.711378
2,0.098423,0.098423,-11651.979989, -11689.020034
2,0.093004,0.093004,-11732.473953, -11816.198254
2,0.062944,0.062944,-12480.608972, -12606.553972
2,0.067134,0.067134,-12208.485155, -12300.685653
2,0.143730,0.143730,-11325.229234, -11471.230774
2,0.150614,0.150614,-11316.543666, -11344.211780
2,0.172771,0.172771,-11342.912415, -11388.826731
2,0.168980,0.168980,-11332.991484, -11456.198246
2,0.150788,0.150788,-11316.436082, -11354.617677
2,0.066556,0.066556,-12222.345797, -12245.828810
2,0.142009,0.142009,-11328.788408, -11364.585171
2,0.194525,0.194525,-11437.921868, -11512.710174
2,0.183248,0.183248,-11380.879281, -11437.856640
2,0.194298,0.194298,-11436.614860, -11484.476578
2,0.007242,0.007242,-17682.247780, -17755.857731
2,0.122320,0.122320,-11413.776192, -11487.768547
2,0.043069,0.043069,-13040.242436, -13118.269912
2,0.049312,0.049312,-12762.954132, -12862.988745
2,0.168812,0.168812,-11332.600078, -11337.200190
2,0.150038,0.150038,-11316.939440, -11402.731545
2,0.065760,0.065760,-12241.759392, -12293.454608
2,0.103983,0.103983,-11580.636511, -11614.934727
2,0.037666,0.037666,-13331.516254, -13358.991644
2,0.000765,0.000765,-24350.580926, -24382.850791
2,0.179992,0.179992,-11367.469968, -11501.548453
2,0.141928,0.141928,-11328.969655, -11377.658595
3,0.048644,0.048644,-11339.318104, -11824.032920
3,0.019371,0.019371,-13151.533751, -13224.770444
3,0.168245,0.168245,-10789.697194, -11098.260240
3,0.149412,0.149412,-10668.358223, -10918.287184
3,0.171668,0.171668,-10729.049363, -11006.741214
3,0.076808,0.076808,-10784.687332, -11128.428916
3,0.098423,0.098423,-10616.696239, -11004.722123
3,0.093004,0.093004,-10644.491892, -11206.046755
3,0.062944,0.062944,-10993.985592, -11253.653141
3,0.067134,0.067134,-10920.030610, -11299.180257
3,0.143730,0.143730,-10640.689412, -11007.726903
3,0.150614,0.150614,-10638.022534, -11261.194295
3,0.172771,0.172771,-10735.496314, -11061.115865
3,0.168980,0.168980,-10714.002262, -10996.915111
3,0.150788,0.150788,-10638.505903, -10909.042246
3,0.066556,0.066556,-11038.942498, -11209.805565
3,0.142009,0.142009,-10620.147571, -10955.393699
3,0.194525,0.194525,-10892.914309, -11076.793684
3,0.183248,0.183248,-10804.330970, -11238.321240
3,0.194298,0.194298,-10890.987408, -10984.159063
3,0.007242,0.007242,-15069.325812, -15369.994810
3,0.122320,0.122320,-10580.489076, -10655.788884
3,0.043069,0.043069,-11573.578675, -11767.940242
3,0.049312,0.049312,-11319.297359, -11764.744966
3,0.168812,0.168812,-10713.091949, -11077.413330
3,0.150038,0.150038,-10671.677366, -11175.967123
3,0.065760,0.065760,-10943.153134, -11307.565097
3,0.103983,0.103983,-10596.488383, -10805.267931
3,0.037666,0.037666,-11744.980935, -12181.449281
3,0.000765,0.000765,-20564.378615, -20677.227811
3,0.179992,0.179992,-10781.497379, -10880.346658
3,0.141928,0.141928,-10632.864265, -10956.854826
4,0.048644,0.048644,-10083.686565, -10975.347025
4,0.019371,0.019371,-11254.277937, -11994.889065
4,0.168245,0.168245,-10576.134641, -10852.131648
4,0.149412,0.149412,-10246.452322, -10782.964816
4,0.171668,0.171668,-10276.619060, -10674.328293
4,0.076808,0.076808,-10298.023291, -10963.867924
4,0.098423,0.098423,-9751.626580, -10208.386780
4,0.093004,0.093004,-10138.469770, -10776.419752
