# Model,FBP,BGP,MarginalLogLikSum,MarginalLogLikSMC
2,0.161221,0.161221,-11392.078006, -11408.657345
2,0.047249,0.047249,-12463.832413, -12474.900568
2,0.023187,0.023187,-13832.788183, -13988.283892
2,0.006083,0.006083,-16798.612759, -16899.858750
2,0.114829,0.114829,-11365.182388, -11427.707764
2,0.132394,0.132394,-11350.052502, -11411.566017
2,0.178966,0.178966,-11488.941574, -11493.575910
2,0.012354,0.012354,-15126.470005, -15200.996789
2,0.078383,0.078383,-11663.918845, -11735.037806
2,0.032619,0.032619,-13144.358178, -13192.077535
2,0.100441,0.100441,-11423.025900, -11452.484032
2,0.047684,0.047684,-12446.548659, -12470.858972
2,0.082208,0.082208,-11608.381903, -11629.885844
2,0.073724,0.073724,-11741.145780, -11842.096136
2,0.138001,0.138001,-11326.053582, -11362.286406
2,0.148382,0.148382,-11346.086150, -11396.258065
2,0.084932,0.084932,-11572.755439, -11602.873045
2,0.048802,0.048802,-12403.184356, -12477.355693
2,0.158931,0.158931,-11382.290545, -11395.214446
2,0.169591,0.169591,-11433.287090, -11459.312729
2,0.108003,0.108003,-11377.416956, -11440.119168
2,0.049914,0.049914,-12361.561697, -12382.958542
2,0.156779,0.156779,-11412.777137, -11494.016429
2,0.071207,0.071207,-11748.110020, -11846.492053
2,0.183739,0.183739,-11520.869020, -11554.231487
2,0.053344,0.053344,-12291.580696, -12308.521714
2,0.188052,0.188052,-11601.219916, -11631.985412
2,0.085583,0.085583,-11564.710729, -11569.287003
2,0.150655,0.150655,-11352.603912, -11435.994753
2,0.041779,0.041779,-12690.375995, -12735.565923
2,0.124960,0.124960,-11326.168910, -11359.961255
2,0.116440,0.116440,-11343.878059, -11368.599735
3,0.161221,0.161221,-11245.103732, -11346.137454
3,0.047249,0.047249,-11552.912552, -11845.274521
3,0.023187,0.023187,-12549.395522, -12699.181196
3,0.006083,0.006083,-14747.245285, -15186.491057
3,0.114829,0.114829,-11092.248500, -11237.719050
3,0.132394,0.132394,-11119.346044, -11228.306430
3,0.178966,0.178966,-11373.683043, -11542.660738
3,0.012354,0.012354,-13544.200763, -13790.057914
3,0.078383,0.078383,-11122.470172, -11312.424310
3,0.032619,0.032619,-12030.654573, -12210.578245
3,0.100441,0.100441,-11144.054605, -11340.630817
3,0.047684,0.047684,-11638.305449, -11902.043292
3,0.082208,0.082208,-11128.168401, -11414.159549
3,0.073724,0.073724,-11216.581051, -11529.551451
3,0.138001,0.138001,-11130.068344, -11290.216104
3,0.148382,0.148382,-11173.231419, -11351.570265
3,0.084932,0.084932,-11161.793201, -11351.144122
3,0.048802,0.048802,-11516.673659, -11705.135895
3,0.158931,0.158931,-11230.908089, -11340.094829
3,0.169591,0.169591,-11301.744203, -11380.308884
3,0.108003,0.108003,-11099.806370, -11259.455242
3,0.049914,0.049914,-11556.342079, -11730.043074
3,0.156779,0.156779,-11220.777205, -11332.991656
3,0.071207,0.071207,-11227.143720, -11442.296500
3,0.183739,0.183739,-11413.109592, -11474.231844
3,0.053344,0.053344,-11422.251635, -11651.580503
3,0.188052,0.188052,-11484.419670, -11663.446757
3,0.085583,0.085583,-11084.127663, -11276.144245
3,0.150655,0.150655,-11183.120876, -11281.800041
3,0.041779,0.041779,-11699.529093, -11886.614912
3,0.124960,0.124960,-11097.720610, -11213.753174
3,0.116440,0.116440,-11091.845637, -11227.385758
4,0.161221,0.161221,-11166.052082, -11419.547451
4,0.047249,0.047249,-11247.250482, -11517.655718
4,0.023187,0.023187,-12469.009347, -12970.114474
4,0.006083,0.006083,-12879.832269, -13757.075135
4,0.114829,0.114829,-10785.447502, -11106.755360
4,0.132394,0.132394,-10956.934934, -11234.034424
4,0.178966,0.178966,-11353.087567, -11540.191074
4,0.012354,0.012354,-12154.964205, -13144.939886
4,0.078383,0.078383,-10761.240901, -11199.347754
4,0.032619,0.032619,-11048.121869, -11753.348092
4,0.100441,0.100441,-10725.203027, -11087.039817
4,0.047684,0.047684,-11009.703262, -11501.604135
4,0.082208,0.082208,-10701.872783, -11084.726039
4,0.073724,0.073724,-10717.908228, -11044.391172
4,0.138001,0.138001,-10994.347864, -11238.235237
4,0.148382,0.148382,-11101.224038, -11306.391195
4,0.084932,0.084932,-10778.890568, -11075.014251
4,0.048802,0.048802,-10855.198721, -11478.598939
4,0.158931,0.158931,-11264.873732, -11402.310031
4,0.169591,0.169591,-11354.602158, -11472.776751
4,0.108003,0.108003,-10935.450688, -11242.023812
4,0.049914,0.049914,-10793.071506, -11211.311841
4,0.156779,0.156779,-11252.761481, -11349.342229
4,0.071207,0.071207,-10710.390252, -11091.375225
4,0.183739,0.183739,-11452.062756, -11582.681226
4,0.053344,0.053344,-10833.764713, -11380.703411
4,0.188052,0.188052,-11508.087530, -11619.293371
4,0.085583,0.085583,-10737.405287, -11174.255773
4,0.150655,0.150655,-11110.416971, -11316.269735
4,0.041779,0.041779,-10882.476715, -11404.127406
4,0.124960,0.124960,-10844.879661, -11215.168426
4,0.116440,0.116440,-10817.873640, -11098.333441
5,0.161221,0.161221,-11298.017249, -11513.366340
5,0.047249,0.047249,-10556.313843, -11401.527403
5,0.023187,0.023187,-10659.509621, -11658.758033
5,0.006083,0.006083,-11806.543628, -13629.612581
5,0.114829,0.114829,-10656.722425, -11108.767935
5,0.132394,0.132394,-10949.702949, -11233.279793
5,0.178966,0.178966,-11493.565526, -11644.019496
5,0.012354,0.012354,-11408.241037, -12585.897763
5,0.078383,0.078383,-10724.429247, -11185.654794
5,0.032619,0.032619,-10542.714597, -11446.286164
5,0.100441,0.100441,-10627.689232, -10982.173233
5,0.047684,0.047684,-10336.133426, -11198.426868
5,0.082208,0.082208,-10595.814839, -11035.012246
5,0.073724,0.073724,-10811.078906, -11496.348004
5,0.138001,0.138001,-11048.840562, -11381.044783
5,0.148382,0.148382,-11088.903939, -11450.306234
5,0.084932,0.084932,-10660.730115, -11280.598798
5,0.048802,0.048802,-10332.112264, -11037.974499
5,0.158931,0.158931,-11299.269839, -11516.825539
5,0.169591,0.169591,-11371.845871, -11523.359360
5,0.108003,0.108003,-10725.945055, -11263.620112
5,0.049914,0.049914,-10422.353178, -11310.221541
5,0.156779,0.156779,-11132.870729, -11426.893776
5,0.071207,0.071207,-10346.841289, -10984.772284
5,0.183739,0.183739,-11441.561896, -11676.126575
5,0.053344,0.053344,-10691.569605, -11448.294519
5,0.188052,0.188052,-11606.596061, -11729.817529
5,0.085583,0.085583,-10802.689294, -11123.481671
5,0.150655,0.150655,-11189.959412, -11467.530627
5,0.041779,0.041779,-10368.174354, -11294.946065
5,0.124960,0.124960,-10869.289782, -11301.414581
5,0.116440,0.116440,-10966.644232, -11294.933360
6,0.161221,0.161221,-11194.853186, -11502.872957
6,0.047249,0.047249,-10676.099044, -11609.105261
6,0.023187,0.023187,-10654.972949, -11994.755535
6,0.006083,0.006083,-12270.365754, -13990.455969
6,0.114829,0.114829,-10906.250317, -11495.089423
6,0.132394,0.132394,-11008.241353, -11276.203688
6,0.178966,0.178966,-11542.648924, -11784.814872
6,0.012354,0.012354,-10790.106689, -12122.450269
6,0.078383,0.078383,-10571.479130, -11258.564741
6,0.032619,0.032619,-10434.044414, -11868.888146
6,0.100441,0.100441,-10502.390413, -11050.899087
6,0.047684,0.047684,-10792.554582, -11516.277775
6,0.082208,0.082208,-10547.353903, -11025.598855
6,0.073724,0.073724,-10211.566869, -11032.644711
6,0.138001,0.138001,-11102.492201, -11395.654902
6,0.148382,0.148382,-11100.545347, -11504.589910
6,0.084932,0.084932,-10445.088703, -11184.423149
6,0.048802,0.048802,-10298.713077, -10982.424729
6,0.158931,0.158931,-11348.318223, -11593.513427
6,0.169591,0.169591,-11470.655965, -11672.686041
6,0.108003,0.108003,-11254.188612, -11466.071507
6,0.049914,0.049914,-10774.293084, -11384.098686
6,0.156779,0.156779,-11314.792645, -11663.040426
6,0.071207,0.071207,-10657.524058, -11275.172877
6,0.183739,0.183739,-11707.007924, -11857.431383
6,0.053344,0.053344,-10652.214775, -11329.288034
6,0.188052,0.188052,-11746.955356, -11923.482409
6,0.085583,0.085583,-10562.301136, -11181.728133
6,0.150655,0.150655,-11192.346598, -11610.407940
6,0.041779,0.041779,-10713.338585, -11498.527817
6,0.124960,0.124960,-11078.950938, -11501.942349
6,0.116440,0.116440,-10858.675399, -11191.294096
7,0.161221,0.161221,-11454.743153, -11769.609751
7,0.047249,0.047249,-10404.316244, -11471.433243
7,0.023187,0.023187,-10856.146499, -12409.967605
7,0.006083,0.006083,-12156.415395, -14219.662845
7,0.114829,0.114829,-11138.580977, -11513.778410
7,0.132394,0.132394,-11176.628450, -11629.194571
7,0.178966,0.178966,-11630.230191, -11870.527810
7,0.012354,0.012354,-11100.368421, -12887.783382
7,0.078383,0.078383,-11210.702722, -11617.188401
7,0.032619,0.032619,-11313.755549, -12000.914958
7,0.100441,0.100441,-10662.170829, -11387.317675
7,0.047684,0.047684,-10230.974737, -11171.358094
7,0.082208,0.082208,-10923.976906, -11422.551285
7,0.073724,0.073724,-10507.357286, -11286.591851
7,0.138001,0.138001,-11123.774663, -11521.442359
7,0.148382,0.148382,-11299.647922, -11738.562494
7,0.084932,0.084932,-10864.461210, -11439.613442
7,0.048802,0.048802,-10685.282006, -11770.590846
7,0.158931,0.158931,-11534.460998, -11822.655064
7,0.169591,0.169591,-11592.050643, -11810.722642
7,0.108003,0.108003,-11153.301527, -11602.676829
7,0.049914,0.049914,-10213.557851, -11274.050720
7,0.156779,0.156779,-11337.966298, -11651.620400
7,0.071207,0.071207,-10817.978054, -11716.262736
7,0.183739,0.183739,-11811.728887, -11987.041463
7,0.053344,0.053344,-10597.279307, -11520.237108
7,0.188052,0.188052,-11765.209316, -12054.382226
7,0.085583,0.085583,-10814.657204, -11288.342983
7,0.150655,0.150655,-11148.373170, -11495.035904
7,0.041779,0.041779,-10613.393655, -11433.455927
7,0.124960,0.124960,-10964.812548, -11549.687942
7,0.116440,0.116440,-11044.283036, -11425.648084
8,0.161221,0.161221,-11725.138791, -11944.914244
8,0.047249,0.047249,-11191.321346, -12140.393430
8,0.023187,0.023187,-11531.064868, -12670.671731
8,0.006083,0.006083,-14453.460888, -15743.902960
8,0.114829,0.114829,-11266.760035, -11600.161135
8,0.132394,0.132394,-11388.187603, -11781.670059
8,0.178966,0.178966,-11849.518195, -12101.479151
8,0.012354,0.012354,-11338.306151, -13067.850316
8,0.078383,0.078383,-11348.048241, -11958.049173
8,0.032619,0.032619,-11034.962224, -12359.012756
8,0.100441,0.100441,-11367.590925, -11731.941237
8,0.047684,0.047684,-11649.960101, -12240.365162
8,0.082208,0.082208,-10773.482840, -11417.096536
8,0.073724,0.073724,-11327.612183, -11734.904387
8,0.138001,0.138001,-11135.934947, -11654.817107
8,0.148382,0.148382,-11349.464372, -11692.315775
8,0.084932,0.084932,-10950.751186, -12004.063220
8,0.048802,0.048802,-10499.293642, -11761.454852
8,0.158931,0.158931,-11602.350146, -11839.784726
8,0.169591,0.169591,-11701.650272, -11937.304525
8,0.108003,0.108003,-10947.727680, -11513.418438
8,0.049914,0.049914,-10474.693054, -11719.493109
8,0.156779,0.156779,-11724.209521, -11972.774426
8,0.071207,0.071207,-10899.728948, -11627.589107
8,0.183739,0.183739,-11916.897562, -12134.708986
8,0.053344,0.053344,-10735.229989, -11773.936336
8,0.188052,0.188052,-11797.204974, -12090.223663
8,0.085583,0.085583,-11123.266305, -11579.090819
8,0.150655,0.150655,-11849.112531, -12058.308903
8,0.041779,0.041779,-10946.248585, -11779.004191
8,0.124960,0.124960,-11500.680868, -11803.373941
8,0.116440,0.116440,-11229.853329, -11701.359152
9,0.161221,0.161221,-11826.068361, -12056.151791
9,0.047249,0.047249,-11402.260408, -12115.299469
9,0.023187,0.023187,-12037.503990, -13186.914055
9,0.006083,0.006083,-13339.355115, -15819.989595
9,0.114829,0.114829,-11117.620781, -11658.695007
9,0.132394,0.132394,-11387.763271, -11697.664718
9,0.178966,0.178966,-12012.204675, -12316.157472
9,0.012354,0.012354,-12623.933138, -14116.135912
9,0.078383,0.078383,-11162.830749, -11907.303211
9,0.032619,0.032619,-12408.640760, -12763.176893
9,0.100441,0.100441,-11360.175701, -11843.669249
9,0.047684,0.047684,-10668.255096, -12063.492008
9,0.082208,0.082208,-11065.424738, -11708.529842
9,0.073724,0.073724,-11061.708139, -11729.740449
9,0.138001,0.138001,-11363.045595, -11809.084019
9,0.148382,0.148382,-11521.795685, -11892.579362
9,0.084932,0.084932,-11204.570744, -11802.078090
9,0.048802,0.048802,-11434.363526, -12048.955641
9,0.158931,0.158931,-11706.327723, -12029.589593
9,0.169591,0.169591,-11854.936848, -12093.457515
9,0.108003,0.108003,-11172.262866, -11698.674458
9,0.049914,0.049914,-10921.679040, -11816.819275
9,0.156779,0.156779,-11663.332318, -11983.032601
9,0.071207,0.071207,-11228.358813, -12107.421192
9,0.183739,0.183739,-12007.270746, -12349.617052
9,0.053344,0.053344,-11528.199588, -12252.201462
9,0.188052,0.188052,-12080.270341, -12318.644434
9,0.085583,0.085583,-11369.710940, -11810.004550
9,0.150655,0.150655,-11680.406241, -12008.033230
9,0.041779,0.041779,-11116.408985, -12276.091542
9,0.124960,0.124960,-11541.858032, -11913.636740
9,0.116440,0.116440,-11439.994308, -11851.582525
10,0.161221,0.161221,-12090.668824, -12337.151601
10,0.047249,0.047249,-11644.293954, -12581.580613
10,0.023187,0.023187,-12174.192768, -13391.709860
10,0.006083,0.006083,-14288.829568, -15903.397833
10,0.114829,0.114829,-11518.925733, -11965.306996
10,0.132394,0.132394,-11468.239058, -11963.387158
10,0.178966,0.178966,-12122.019754, -12436.190130
10,0.012354,0.012354,-11470.926427, -13788.152947
10,0.078383,0.078383,-11321.133266, -12231.016627
10,0.032619,0.032619,-11225.521701, -12416.086405
10,0.100441,0.100441,-11414.022089, -12065.999714
10,0.047684,0.047684,-11558.739629, -12565.790386
10,0.082208,0.082208,-11512.596601, -12167.326351
10,0.073724,0.073724,-11214.758079, -12084.920191
10,0.138001,0.138001,-11578.163410, -11999.005685
10,0.148382,0.148382,-11622.796141, -11987.986771
10,0.084932,0.084932,-11376.697803, -11948.781102
