# FBP,BGP,LogLik
0.067358,0.067358,-10201.444839
0.166654,0.166654,-11273.290709
0.017869,0.017869,-10538.845778
0.018140,0.018140,-10529.170351
0.088528,0.088528,-10352.169314
0.082688,0.082688,-10303.512629
0.012777,0.012777,-10773.292307
0.109100,0.109100,-10554.316192
0.086406,0.086406,-10333.964880
0.198612,0.198612,-11728.900181
0.013217,0.013217,-10748.122406
0.023484,0.023484,-10377.279963
0.031685,0.031685,-10241.333349
0.064972,0.064972,-10189.690956
0.132899,0.132899,-10830.841543
0.193301,0.193301,-11651.162286
0.181538,0.181538,-11481.743631
0.088421,0.088421,-10351.239037
0.014185,0.014185,-10696.648737
0.128988,0.128988,-10782.972645
0.083536,0.083536,-10310.288910
0.004668,0.004668,-11620.507706
0.163475,0.163475,-11229.696917
0.105851,0.105851,-10519.708457
0.087574,0.087574,-10343.917881
0.144729,0.144729,-10980.355161
0.171636,0.171636,-11342.272143
0.186447,0.186447,-11551.963292
0.066325,0.066325,-10196.194596
0.036765,0.036765,-10194.143613
0.066062,0.066062,-10194.897660
0.195261,0.195261,-11679.765381
