6.766666666666665719e+01,8.923333333333333428e+01,9.818333333333333712e+01,8.486666666666667425e+01,8.908333333333332860e+01,9.583333333333334281e+01
6.098333333333333428e+01,8.681666666666667709e+01,9.238333333333332575e+01,9.646666666666666856e+01,9.088333333333332575e+01,9.490000000000000568e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
