# FBP,BGP,LogLik
0.075335,0.075335,-8936.716640
0.020777,0.020777,-9168.144768
0.133305,0.133305,-9518.688355
0.038406,0.038406,-8887.117688
0.095094,0.095094,-9095.279916
0.193487,0.193487,-10364.355208
0.006334,0.006334,-10110.871743
0.030346,0.030346,-8968.364829
0.059716,0.059716,-8861.143044
0.188361,0.188361,-10285.894449
0.181768,0.181768,-10186.604122
0.032400,0.032400,-8941.962090
0.196224,0.196224,-10406.685185
0.150150,0.150150,-9737.429480
0.107995,0.107995,-9224.460284
0.186341,0.186341,-10255.265311
0.176121,0.176121,-10103.044337
0.078263,0.078263,-8956.488970
0.131269,0.131269,-9493.359492
0.129477,0.129477,-9471.295624
0.065394,0.065394,-8882.029117
0.035878,0.035878,-8906.568099
0.093362,0.093362,-9079.286853
0.052656,0.052656,-8848.529534
0.071013,0.071013,-8910.415149
0.190829,0.190829,-10323.525088
0.092228,0.092228,-9069.000858
0.136978,0.136978,-9565.004171
0.067246,0.067246,-8890.602595
0.199172,0.199172,-10452.647460
0.131754,0.131754,-9499.365860
0.039202,0.039202,-8881.958134
