# FBP,BGP,LogLik
0.054608,0.054608,-9931.089028
0.150973,0.150973,-10852.550757
0.160940,0.160940,-10981.441603
0.016187,0.016187,-10303.071564
0.182883,0.182883,-11275.582142
0.163450,0.163450,-11014.391013
0.119092,0.119092,-10465.526435
0.141586,0.141586,-10734.249210
0.069164,0.069164,-9998.994392
0.094112,0.094112,-10201.391086
0.029473,0.029473,-10006.394131
0.099981,0.099981,-10259.221997
0.156564,0.156564,-10924.466338
0.111679,0.111679,-10382.625465
0.026697,0.026697,-10043.568564
0.165910,0.165910,-11046.868473
0.147597,0.147597,-10809.649640
0.007471,0.007471,-10857.417032
0.160976,0.160976,-10981.917457
0.173049,0.173049,-11142.092044
0.102476,0.102476,-10284.683042
0.075719,0.075719,-10043.795333
0.016696,0.016696,-10284.165148
0.165655,0.165655,-11043.491325
0.000732,0.000732,-12921.547458
0.068697,0.068697,-9996.091552
0.065547,0.065547,-9977.605233
0.182402,0.182402,-11269.000344
0.089858,0.089858,-10161.490401
0.177732,0.177732,-11205.329197
0.017859,0.017859,-10244.121886
0.169216,0.169216,-11090.779730
