# FBP,BGP,LogLik
0.075797,0.075797,-8751.022915
0.133677,0.133677,-9380.438694
0.005864,0.005864,-9931.814644
0.127180,0.127180,-9293.711157
0.006440,0.006440,-9848.936320
0.148956,0.148956,-9595.609618
0.094583,0.094583,-8913.165096
0.024351,0.024351,-8862.358075
0.108527,0.108527,-9063.388910
0.013355,0.013355,-9250.676955
0.130673,0.130673,-9339.960958
0.199217,0.199217,-10392.487830
0.153879,0.153879,-9667.984270
0.114755,0.114755,-9136.930088
0.020527,0.020527,-8958.952422
0.139967,0.139967,-9467.204645
0.132234,0.132234,-9360.911127
0.009819,0.009819,-9490.798455
0.158460,0.158460,-9736.545187
0.103743,0.103743,-9009.463905
0.085174,0.085174,-8825.244866
0.157637,0.157637,-9724.149912
0.082314,0.082314,-8801.062698
0.096205,0.096205,-8929.506511
0.036326,0.036326,-8696.890223
0.064264,0.064264,-8682.983405
0.169107,0.169107,-9900.225207
0.037381,0.037381,-8689.050619
0.083458,0.083458,-8810.586224
0.197807,0.197807,-10368.536365
0.047320,0.047320,-8650.054083
0.183366,0.183366,-10128.229143
