# FBP,BGP,LogLik
0.052224,0.052224,-9625.968623
0.069760,0.069760,-9672.126149
0.160673,0.160673,-10568.384161
0.160646,0.160646,-10568.036332
0.140901,0.140901,-10324.077831
0.024728,0.024728,-9851.531138
0.056805,0.056805,-9629.546936
0.187859,0.187859,-10931.273735
0.090505,0.090505,-9808.352689
0.124369,0.124369,-10135.046711
0.003662,0.003662,-11395.992825
0.103604,0.103604,-9922.899658
0.137829,0.137829,-10287.804891
0.011776,0.011776,-10357.023227
0.023057,0.023057,-9890.329664
0.073674,0.073674,-9692.439839
0.188892,0.188892,-10945.618626
0.049760,0.049760,-9627.178346
0.004321,0.004321,-11239.149689
0.161856,0.161856,-10583.551056
0.169850,0.169850,-10687.600939
0.107339,0.107339,-9958.586645
0.178609,0.178609,-10804.562960
0.035807,0.035807,-9690.248319
0.054934,0.054934,-9627.229118
0.004090,0.004090,-11290.911361
0.116686,0.116686,-10052.857068
0.177478,0.177478,-10789.283801
0.121280,0.121280,-10101.530053
0.016057,0.016057,-10123.361329
0.138645,0.138645,-10297.391859
0.135188,0.135188,-10257.030618
