# FBP,BGP,LogLik
0.135144,0.135144,-9336.324415
0.174272,0.174272,-9890.660298
0.190534,0.190534,-10145.356096
0.076717,0.076717,-8727.799745
0.045274,0.045274,-8633.833133
0.147826,0.147826,-9506.205074
0.142485,0.142485,-9433.420303
0.194885,0.194885,-10215.710126
0.019578,0.019578,-8973.972418
0.175629,0.175629,-9911.393958
0.035132,0.035132,-8689.167125
0.149467,0.149467,-9528.906753
0.199085,0.199085,-10284.514017
0.046356,0.046356,-8631.450918
0.148436,0.148436,-9514.620180
0.154832,0.154832,-9604.239072
0.056192,0.056192,-8632.614447
0.184246,0.184246,-10045.298715
0.013933,0.013933,-9207.787671
0.045776,0.045776,-8632.656945
0.058916,0.058916,-8639.045579
0.018011,0.018011,-9027.670382
0.049050,0.049050,-8627.886773
0.157433,0.157433,-9641.362585
0.053447,0.053447,-8628.579084
0.101323,0.101323,-8940.887214
0.027071,0.027071,-8793.517091
0.118337,0.118337,-9128.101931
0.122174,0.122174,-9173.780662
0.043652,0.043652,-8638.511149
0.014930,0.014930,-9157.261983
0.140357,0.140357,-9404.919707
